"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
78,6272,13:26.0h,Sammy KIPKETER,29 SEP 1981,KEN,4,Nairobi (KEN),22 JUL 2000,1116
79,6272,13:26.00,Jorge TORRES,22 AUG 1980,USA,2,"Palo Alto, CA (USA)",03 MAY 2002,1116
80,6272,13:26.00,Cathal LOMBARD,12 FEB 1976,IRL,6,"Walnut, CA (USA)",17 APR 2004,1116
81,6272,13:26.00,Mang'ata Kimai NDIWA,12 DEC 1987,KEN,5,Nairobi (KEN),25 JUL 2009,1116
82,6272,13:26.00,Mo FARAH,23 MAR 1983,GBR,3h1,"Olympic Stadium, London (GBR)",08 AUG 2012,1116
83,6284,13:26.01,Stephen RERIMOI,22 DEC 1973,KEN,10,Milano (ITA),09 JUN 1999,1116
84,6284,13:26.01,Joseph EBUYA,20 JUN 1987,KEN,17,"FBK Stadium, Hengelo (NED)",01 JUN 2009,1116
85,6284,13:26.01,Rabah ABOUD,01 JAN 1981,ALG,5,Rabat (MAR),05 JUN 2011,1116
86,6284,13:26.01,Serhiy LEBID,15 JUL 1975,UKR,13,Lille (FRA),09 JUN 2012,1116
87,6284,13:26.01,John Kimondo THUO,27 NOV 1985,KEN,1f1,Toyota (JPN),09 JUN 2012,1116
88,6284,13:26.01,Joel MWAURA,20 JAN 1999,KEN,10f4,Nobeoka (JPN),04 MAY 2019,1116
89,6284,13:26.01,Jonas RAESS,08 MAR 1994,SUI,2f1,"Stadion Rote Erde, Dortmund (GER)",15 AUG 2020,1116
90,6284,13:26.01,Levy KIBET,15 OCT 2003,KEN,3,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",19 AUG 2021,1116
91,6292,13:26.02,Paul BITOK,26 JUN 1970,KEN,3,Melbourne (AUS),29 FEB 1996,1116
92,6292,13:26.02,Simon MAINA MUNYI,18 MAR 1978,KEN,4,Osaka (JPN),11 MAY 2002,1116
93,6292,13:26.02,Christian BELZ,11 SEP 1974,SUI,13,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003,1116
94,6292,13:26.02,Ben TRUE,29 DEC 1985,USA,13,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1116
95,6292,13:26.02,Bernard LAGAT,12 DEC 1974,USA,5h1,"Estádio Olímpico, Rio de Janeiro (BRA)",17 AUG 2016,1116
96,6292,13:26.02,Samson NDIRANGU,14 MAY 1994,KEN,4f1,"Athletics Stadium, Shibetsu (JPN)",03 JUL 2021,1116
97,6292,13:26.02,Hicham AKANKAM,04 APR 1998,MAR,7,"Stadio Zecchini, Grosseto (ITA)",22 MAY 2022,1116
98,6292,13:26.02,Hiko Tonosa HASO,09 OCT 1995,IRL,9f1,"Putbosstadion, Oordegem (BEL)",28 MAY 2022,1116
99,6300,13:26.03,Steve PLASENCIA,28 OCT 1956,USA,4,"Eugene, OR (USA)",05 JUN 1993,1116
0,6300,13:26.03,John KIPKOECH,29 DEC 1991,KEN,2,"Croix-Bleue Medavie Stadium, Moncton (CAN)",24 JUL 2010,1116
1,6300,13:26.03,Micah Kemboi KOGO,30 JUN 1986,KEN,1,Dubnica nad Váhom (SVK),22 AUG 2010,1116
2,6300,13:26.03,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,3f39,Yokohama (JPN),26 SEP 2010,1116
3,6300,13:26.03,Kazuya SHIOJIRI,08 NOV 1996,JPN,4f6,"Egao Kenko Stadium, Kumamoto (JPN)",08 APR 2023,1116
4,6305,13:26.04,Rod DIXON,13 JUL 1950,NZL,1,Gateshead (GBR),08 JUL 1979,1116
5,6306,13:26.05,José Luis CARREIRA,30 MAR 1962,ESP,8,Rieti (ITA),03 SEP 1989,1116
6,6306,13:26.05,Pascal THIÉBAUT,06 JUN 1959,FRA,8,Zürich (SUI),19 AUG 1992,1116
7,6306,13:26.05,Brent VAUGHN,04 SEP 1984,USA,2,"Walnut, CA (USA)",15 APR 2010,1116
8,6306,13:26.05,Rabah ABOUD,01 JAN 1981,ALG,4,Algiers (ALG),18 JUN 2013,1116
9,6310,13:26.06,Brahim JABBOUR,02 OCT 1970,MAR,2h3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",14 AUG 1993,1116
10,6310,13:26.06,Toshinari TAKAOKA,24 SEP 1970,JPN,2,Kumamoto (JPN),04 OCT 1998,1116
11,6310,13:26.06,Luke KIPKOSGEI,27 NOV 1975,KEN,1,Brisbane (AUS),11 FEB 2000,1116
12,6310,13:26.06,Vincent Kipsegechi YATOR,11 JUL 1989,KEN,6,Milano (ITA),25 JUN 2009,1116
13,6310,13:26.06,Dejene ASFAW,23 JAN 1979,ETH,,Kitakyushu (JPN),16 OCT 2010,1116
14,6315,13:26.07,Abderrazak BOUNOUR,11 JAN 1957,ALG,10,Helsinki (FIN),04 JUL 1985,1116
15,6315,13:26.07,Kassa MAKASHAW,19 MAR 1984,ETH,1f1,Yamaguchi (JPN),12 OCT 2014,1116
16,6317,13:26.08,Paul ARPIN,20 FEB 1960,FRA,1,Koblenz (GER),28 AUG 1988,1116
17,6318,13:26.09,Bogusław MAMIŃSKI,18 DEC 1955,POL,4,Nice (FRA),17 AUG 1980,1116
18,6318,13:26.09,Jim SPIVEY,07 MAR 1960,USA,2,"Indianapolis, IN (USA)",19 JUN 1983,1116
19,6318,13:26.09,David Kipruto KEMEI,03 APR 1972,KEN,6,Nürnberg (GER),15 JUN 1995,1116
20,6318,13:26.09,Benjamin MAIYO,06 OCT 1978,KEN,1,Melbourne (AUS),19 MAR 1999,1116
21,6318,13:26.09,Joseph KOSGEI,25 AUG 1974,KEN,1,Pergine Valsugana (ITA),25 JUL 2003,1116
22,6318,13:26.09,Daniele MEUCCI,07 OCT 1985,ITA,7,Milano (ITA),25 JUN 2009,1116
23,6318,13:26.09,Alex KORIO,20 NOV 1990,KEN,6,Rabat (MAR),05 JUN 2011,1116
24,6318,13:26.09,Tonny WAMULWA,06 AUG 1989,ZAM,3,Torino (ITA),08 JUN 2012,1116
25,6326,13:26.1h,Gerard BARRETT,31 DEC 1956,AUS,2,Malmö (SWE),31 JUL 1979,1116
26,6326,13:26.1h,Christoph HERLE,19 NOV 1955,FRG,5,Bruxelles (BEL),22 AUG 1980,1116
27,6326,13:26.10,Adrian BLINCOE,04 NOV 1979,NZL,3,"Olympic Park, Melbourne (AUS)",04 MAR 2010,1116
28,6326,13:26.10,Sean MCGORTY,08 MAR 1995,USA,2,"Eugene, OR (USA)",10 JUN 2016,1116
29,6330,13:26.11,Germán SILVA,09 JAN 1968,MEX,11,Oslo (NOR),10 JUL 1993,1116
30,6330,13:26.11,Chesari Kirui JACOB,06 APR 1984,KEN,6,Huelva (ESP),07 JUN 2012,1116
31,6330,13:26.11,Lopez LOMONG,01 JAN 1985,USA,1f1,"Griswold Stadium, Portland, OR (USA)",29 MAY 2021,1116
32,6330,13:26.11,Levy KIBET,15 OCT 2003,KEN,1h2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",02 JUL 2021,1116
33,6330,13:26.11,Ahmed MUHUMED,1998,USA,2f1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",29 APR 2022,1116
34,6330,13:26.11,Yemaneberhan CRIPPA,15 OCT 1996,ITA,1,"Stadio Guidobaldi, Rieti (ITA)",25 JUN 2022,1116
35,6336,13:26.12,Nganga Joseph WAWERU,02 JAN 2001,KEN,1f2,"Aoba Park Athletic Field, Chitose (JPN)",16 JUL 2022,1116
36,6337,13:26.13,Jef GEES,10 DEC 1956,BEL,4,Kessel-Lo (BEL),01 JUN 1984,1116
37,6337,13:26.13,Mike CHESIRE,01 DEC 1969,KEN,3h3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",14 AUG 1993,1116
38,6337,13:26.13,Polat Kemboi ARIKAN,12 DEC 1990,KEN,9f1,Heusden-Zolder (BEL),18 JUL 2009,1116
39,6337,13:26.13,Mohamed AL GARNI,02 JUL 1992,QAT,1,Incheon (KOR),27 SEP 2014,1116
40,6341,13:26.14,Mike MCLEOD,25 JAN 1952,GBR,2,Gateshead (GBR),10 JUN 1984,1116
41,6341,13:26.14,Selim BAYRAK,30 NOV 1987,TUR,1,Izmir (TUR),04 JUN 2008,1116
42,6341,13:26.14,Elliott HEATH,04 FEB 1989,USA,2f1,"Palo Alto, CA (USA)",01 MAY 2011,1116
43,6341,13:26.14,Hyuga ENDO,05 AUG 1998,JPN,3f1,"Aoba Park Athletic Field, Chitose (JPN)",17 JUL 2021,1116
44,6345,13:26.15,Suguru OSAKO,23 MAY 1991,JPN,9f1,Heusden-Zolder (BEL),19 JUL 2014,1116
45,6346,13:26.16,Aaron RAMIREZ,29 JUL 1962,USA,8,Stockholm (SWE),03 JUL 1991,1116
46,6346,13:26.16,Ondoro OSORO,03 DEC 1967,KEN,4,Lausanne (SUI),10 JUL 1991,1116
47,6346,13:26.16,Driss EL HIMER,04 APR 1974,FRA,1,Dijon (FRA),03 JUL 1998,1116
48,6346,13:26.16,Kenenisa BEKELE,13 JUN 1982,ETH,1,Abuja (NGR),15 OCT 2003,1116
49,6346,13:26.16,Julius MAINA,14 OCT 1977,KEN,4,Yokohama (JPN),23 SEP 2004,1116
50,6346,13:26.16,Lopez LOMONG,01 JAN 1985,USA,4h1,"Olympic Stadium, London (GBR)",08 AUG 2012,1116
51,6346,13:26.16,Hagos GEBRHIWET,11 MAY 1994,ETH,5h1,"Olympic Stadium, London (GBR)",08 AUG 2012,1116
52,6346,13:26.16,Andy VERNON,07 JAN 1986,GBR,4,Turku (FIN),29 JUN 2016,1116
53,6354,13:26.17,Stefano MEI,03 FEB 1963,ITA,7,"Olympic Stadium, Jamsil, Seoul (KOR)",01 OCT 1988,1116
54,6354,13:26.17,Stephane FRANKE,12 FEB 1964,GER,2,Berlin (GER),04 JUL 1998,1116
55,6354,13:26.17,Jackson KOECH,26 DEC 1978,KEN,1,Victoria (CAN),25 MAY 2001,1116
56,6354,13:26.17,Jaouad TOUGANE,10 JAN 1989,MAR,1,Mersin (TUR),28 MAY 2016,1116
57,6354,13:26.17,Emmanuel KIPCHIRCHIR,27 NOV 2003,KEN,3f2,"Aoba Park Athletic Field, Chitose (JPN)",17 JUL 2021,1116
58,6354,13:26.17,Rodrigue KWIZERA,10 OCT 1999,BDI,10,"Stade Charléty, Paris (FRA)",18 JUN 2022,1116
59,6360,13:26.18,Jirka ARNDT,01 AUG 1973,GER,9h1,"Olympic Stadium, Sydney (AUS)",27 SEP 2000,1115
60,6360,13:26.18,Hillary MOSOP,16 DEC 1999,KEN,2f3,"Municipal Stadium, Miyoshi (JPN)",20 MAY 2023,1115
61,6362,13:26.19,Brendan FOSTER,12 JAN 1948,GBR,5,"Olympic Stadium, Montréal (CAN)",30 JUL 1976,1115
62,6362,13:26.19,Adrian ROYLE,12 FEB 1959,GBR,3,Stockholm (SWE),04 JUL 1983,1115
63,6362,13:26.19,Philip BARKUTWO,06 OCT 1966,KEN,1,Bologna (ITA),09 SEP 1992,1115
64,6362,13:26.19,Kazuyoshi TOKUMOTO,22 JUN 1979,JPN,9,Osaka (JPN),10 MAY 2003,1115
65,6362,13:26.19,Zouhaïr AWAD,07 APR 1989,BRN,2,Mungyeong (KOR),08 OCT 2015,1115
66,6362,13:26.19,Agunafr BEKELE,14 OCT 1995,ETH,3f20,Yokohama (JPN),15 OCT 2017,1115
67,6362,13:26.19,Amos KURGAT,07 MAR 1992,KEN,,"Yanmar Stadium Nagai, Osaka (JPN)",24 JUN 2021,1115
68,6369,13:26.2h,Dick TAYLOR,03 JAN 1945,GBR,1,Edinburgh (GBR),13 JUN 1970,1115
69,6369,13:26.2h,Ralph KING,01 APR 1956,USA,4,Budapest (HUN),10 JUL 1979,1115
70,6369,13:26.2h,Paul KOECH,25 JUN 1969,KEN,2,Nairobi (KEN),06 JUN 1998,1115
71,6369,13:26.20,Craig MOTTRAM,18 JUN 1980,AUS,1,London (GBR),25 JUN 2000,1115
72,6369,13:26.20,Mathew Kipkoech KISORIO,16 MAY 1989,KEN,4,Daegu (KOR),25 SEP 2009,1115
73,6369,13:26.20,Phillip KIPYEKO,10 JAN 1995,UGA,12h2,"National Stadium, Beijing (CHN)",26 AUG 2015,1115
74,6375,13:26.21,Philip MOSIMA,02 JAN 1977,KEN,17,Zürich (SUI),16 AUG 1995,1115
75,6375,13:26.21,Leonard BARSOTON,21 OCT 1994,KEN,5f4,Nobeoka (JPN),11 MAY 2013,1115
76,6375,13:26.21,Yasin HAJI,22 JAN 1996,ETH,2,"Hayward Field, Eugene, OR (USA)",25 JUL 2014,1115
77,6375,13:26.21,Frederick Kipkosgei KIPTOO,13 NOV 1996,KEN,11f1,Heusden-Zolder (BEL),21 JUL 2018,1115
78,6379,13:26.22,David CLARKE,1958,GBR,5,Oslo (NOR),07 JUL 1982,1115
79,6379,13:26.22,Francis GONZALEZ,06 FEB 1952,FRA,5,Firenze (ITA),13 JUN 1984,1115
80,6379,13:26.22,Raimundo SANTOS,22 AUG 1967,POR,3,Maia (POR),08 JUL 1992,1115
81,6379,13:26.22,Yobes ONDIEKI,21 FEB 1961,KEN,6,Stockholm (SWE),12 JUL 1994,1115
82,6379,13:26.22,Shaun CREIGHTON,14 MAY 1967,AUS,10,St-Denis (FRA),03 JUN 1996,1115
83,6384,13:26.23,John DOHERTY,22 JUL 1961,IRL,3,Gateshead (GBR),10 JUN 1984,1115
84,6384,13:26.23,Werner SCHILDHAUER,05 JUN 1959,GDR,1,Dresden (GER),26 JUL 1984,1115
85,6384,13:26.23,Abel ANTÓN,24 OCT 1962,ESP,1,Barcelona (ESP),15 JUL 1987,1115
86,6384,13:26.23,Ismael KIRUI,20 FEB 1975,KEN,5,Rieti (ITA),03 SEP 2000,1115
87,6384,13:26.23,Charles MUNERIA,10 FEB 1996,KEN,6f3,Nobeoka (JPN),07 MAY 2016,1115
88,6384,13:26.23,Zersenay TADESE,01 JAN 1982,ERI,10,"Olympiastadion, Stockholm (SWE)",16 JUN 2016,1115
89,6390,13:26.24,Thierry NDIKUMWENAYO,26 MAR 1997,BDI,7,Durban (RSA),26 JUN 2016,1115
90,6390,13:26.24,Ronald KWEMOI,19 SEP 1995,KEN,1,Gavardo (ITA),03 JUN 2017,1115
91,6390,13:26.24,Evans YEGO,05 SEP 1995,KEN,1f1,Yokohama (JPN),22 APR 2018,1115
92,6393,13:26.25,Paul BITOK,26 JUN 1970,KEN,1,Turku (FIN),12 JUN 1997,1115
93,6393,13:26.25,Joseph CHACHA,05 SEP 1992,KEN,2f21,Tokyo (JPN),03 OCT 2015,1115
94,6393,13:26.25,Anatoliy RYBAKOV,27 FEB 1985,RUS,2,Kazan (RUS),19 JUL 2018,1115
95,6393,13:26.25,Hiroki MATSUEDA,20 MAY 1993,JPN,7f1,"Athletics Stadium, Fukagawa (JPN)",08 JUL 2020,1115
96,6397,13:26.26,Eamonn MARTIN,09 OCT 1958,GBR,9sf2,"Olympic Stadium, Jamsil, Seoul (KOR)",29 SEP 1988,1115
97,6397,13:26.26,Daniele CAIMMI,17 DEC 1972,ITA,5,Milano (ITA),06 JUN 2001,1115
98,6397,13:26.26,Edwin Cheruiyot SOI,03 MAR 1986,KEN,1,Kazan (RUS),25 JUN 2005,1115
99,6397,13:26.26,Philemon KIRWA TARBEI,1983,KEN,1,Conegliano (ITA),26 MAY 2006,1115
0,6401,13:26.27,Charles Kipkoech CHERUIYOT,02 DEC 1964,KEN,7,London (GBR),08 JUL 1988,1115
1,6401,13:26.27,Mark ROWLAND,07 MAR 1963,GBR,9,Bruxelles (BEL),25 AUG 1989,1115
2,6401,13:26.27,Jonah KOECH,02 FEB 1968,KEN,3,Nürnberg (GER),08 JUN 1994,1115
3,6401,13:26.27,Paul BITOK,26 JUN 1970,KEN,1,Sevilla (ESP),06 JUN 1996,1115
4,6401,13:26.27,Silah MISOI,26 FEB 1974,KEN,3,Lappeenranta (FIN),02 AUG 1998,1115
5,6401,13:26.27,Halez TAGUELMINT,29 MAR 1973,FRA,1,Marseille (FRA),05 JUN 1999,1115
6,6401,13:26.27,Abdi ABDIRAHMAN,01 JAN 1977,USA,4f2,Heusden-Zolder (BEL),18 JUL 2009,1115
7,6401,13:26.27,Trevor DUNBAR,29 APR 1991,USA,4f1,"Portland, OR (USA)",11 JUN 2017,1115
8,6401,13:26.27,Victor KIPROP,,KEN,3,"Nyayo National Stadium, Nairobi (KEN)",29 MAY 2021,1115
9,6410,13:26.28,Shadrack HOFF,19 MAY 1973,RSA,1,Cape Town (RSA),12 APR 1996,1115
10,6410,13:26.28,Sean KALEY,26 FEB 1975,CAN,7,Manchester (GBR),31 JUL 2002,1115
11,6410,13:26.28,Markos GENETI,07 JUN 1984,ETH,10,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1115
12,6410,13:26.28,Nixon Kiplimo CHEPSEBA,12 DEC 1990,KEN,11,"Olympiastadion, Berlin (GER)",31 AUG 2014,1115
13,6414,13:26.29,Emiel PUTTEMANS,08 OCT 1947,BEL,1,Stockholm (SWE),01 JUL 1975,1115
14,6414,13:26.29,Paul KIPKOECH,06 JAN 1963,KEN,6,Zürich (SUI),24 AUG 1983,1115
15,6414,13:26.29,Marcel VERSTEEG,20 AUG 1965,NED,2,Kerkrade (NED),30 MAY 1992,1115
16,6414,13:26.29,Patrick MWAKA,02 NOV 1992,KEN,3f3,Kumamoto (JPN),09 APR 2011,1115
17,6414,13:26.29,Barry KEANE,19 NOV 1997,IRL,3f1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",29 APR 2022,1115
18,6419,13:26.3h,Jos HERMENS,08 JAN 1950,NED,3,Christchurch (NZL),21 JAN 1978,1115
19,6419,13:26.30,Arturo BARRIOS,12 DEC 1963,MEX,3,London (GBR),13 SEP 1987,1115
20,6419,13:26.3h,Benjamin LIMO,23 AUG 1974,KEN,5,Nairobi (KEN),26 JUL 2003,1115
21,6419,13:26.3h,Joseph EBUYA,20 JUN 1987,KEN,5,Nairobi (KEN),17 JUN 2005,1115
22,6419,13:26.30,Bernard Kipchirchir KIPLAGAT,10 AUG 1988,KEN,7,Beograd (SRB),29 MAY 2007,1115
23,6419,13:26.30,Mourad MAROUFIT,26 JAN 1982,MAR,3,Marseille (FRA),03 JUL 2009,1115
24,6425,13:26.31,Yuichiro UENO,29 JUL 1985,JPN,3f7,Nobeoka (JPN),30 MAY 2009,1115
25,6425,13:26.31,Hicham BELLANI,15 SEP 1979,MAR,3,Algiers (ALG),18 JUN 2013,1115
26,6427,13:26.32,Dmitriy DMITRIYEV,03 MAR 1956,URS,1,Moskva (URS),22 JUN 1983,1115
27,6427,13:26.32,Pascal THIÉBAUT,06 JUN 1959,FRA,9,Oslo (NOR),01 JUL 1989,1115
28,6427,13:26.32,Hicham SIGUENI,30 JAN 1993,MAR,7,Rabat (MAR),05 JUN 2011,1115
29,6427,13:26.32,Benjamin DE HAAN,27 FEB 1993,NED,3f1,"Stadion De Veen, Heusden-Zolder (BEL)",03 JUL 2021,1115
30,6431,13:26.33,Geoff SMITH,24 OCT 1953,GBR,4,London (GBR),08 AUG 1981,1115
31,6431,13:26.33,Anacleto JIMÉNEZ,24 FEB 1967,ESP,8,Sevilla (ESP),06 JUN 1992,1115
32,6431,13:26.33,Ibrahim KINUTHIA,22 MAY 1963,KEN,7,Rieti (ITA),06 SEP 1992,1115
33,6431,13:26.33,Ismael KIRUI,20 FEB 1975,KEN,8,"Bislett Stadion, Oslo (NOR)",22 JUL 1994,1115
34,6431,13:26.33,Arnold MÄCHLER,11 MAY 1964,SUI,11,St-Denis (FRA),03 JUN 1996,1115
35,6431,13:26.33,Mahadi ABDI ALI,08 NOV 1995,NED,18f1,"Putbosstadion, Oordegem (BEL)",27 MAY 2023,1115
36,6437,13:26.34,Brendan FOSTER,12 JAN 1948,GBR,1,Helsinki (FIN),10 AUG 1976,1115
37,6437,13:26.34,Thom HUNT,17 MAR 1958,USA,1,London (GBR),03 JUN 1981,1115
38,6437,13:26.34,Ryan HILL,31 JAN 1990,USA,5f1,Ninove (BEL),21 JUL 2012,1115
39,6437,13:26.34,Zouhair TALBI,08 APR 1995,MAR,2,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",27 JUN 2021,1115
40,6441,13:26.35,Yevgeni IGNATOV,25 JUN 1959,BUL,1,Moskva (URS),18 AUG 1984,1115
41,6441,13:26.35,Saif Saaeed SHAHEEN,15 OCT 1982,QAT,11h1,"Olympiastadion, Berlin (GER)",20 AUG 2009,1115
42,6441,13:26.35,Brett ROBINSON,08 MAY 1991,AUS,12f1,"Palo Alto, CA (USA)",28 APR 2013,1115
43,6441,13:26.35,Wesley LEDAMA,02 JUL 1999,KEN,1f2,Osaka (JPN),23 SEP 2018,1115
44,6441,13:26.35,Anatoliy RYBAKOV,27 FEB 1985,RUS,3,Cheboksary (RUS),24 JUL 2019,1115
45,6446,13:26.36,Werner SCHILDHAUER,05 JUN 1959,GDR,2,Berlin (GER),08 JUN 1983,1115
46,6446,13:26.36,Nicholas KEMBOI,25 NOV 1983,KEN,1,Maia (POR),14 JUL 2001,1115
47,6446,13:26.36,Justyn KNIGHT,19 JUL 1996,CAN,1,"Portland, OR (USA)",23 JUN 2016,1115
48,6449,13:26.37,Paul BITOK,26 JUN 1970,KEN,13,Zürich (SUI),13 AUG 1997,1115
49,6449,13:26.37,Karl KESKA,07 MAY 1972,GBR,1,"Walnut, CA (USA)",19 APR 1998,1115
50,6449,13:26.37,Toshinari TAKAOKA,24 SEP 1970,JPN,4,Lisboa (POR),20 JUN 1998,1115
51,6449,13:26.37,Fabiano Joseph NAASI,24 DEC 1985,TAN,3,Castleisland (IRL),18 AUG 2005,1115
52,6449,13:26.37,Jack ROWE,30 JAN 1996,GBR,4f1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",29 APR 2022,1115
53,6454,13:26.38,Vittorio FONTANELLA,17 MAR 1953,ITA,3,Köln (GER),23 AUG 1981,1115
54,6454,13:26.38,Jim HILL,01 JUL 1961,USA,3,"Eugene, OR (USA)",04 JUN 1983,1115
55,6454,13:26.38,Daniel KIPKEMBOI,05 JUL 1996,KEN,2f4,Kumamoto (JPN),01 APR 2017,1115
56,6454,13:26.38,Patrick TIERNAN,11 SEP 1994,AUS,4,Gold Coast (AUS),15 FEB 2018,1115
57,6458,13:26.39,Sultan Khamis ZAMAN,23 JUL 1985,QAT,3,Luzern (SUI),14 JUN 2005,1115
58,6458,13:26.39,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,10,"Olympiastadion, Berlin (GER)",01 JUN 2008,1115
59,6460,13:26.4h,Javier ÁLVAREZ,18 DEC 1943,ESP,1,Oslo (NOR),19 JUL 1972,1115
60,6460,13:26.4h,Steve PREFONTAINE,25 JAN 1951,USA,2,Roma (ITA),13 SEP 1972,1115
61,6460,13:26.4h,Arne KVALHEIM,25 APR 1945,NOR,3,Oslo (NOR),30 JUL 1974,1115
62,6460,13:26.4h,Emiel PUTTEMANS,08 OCT 1947,BEL,2,Nijmegen (NED),09 JUL 1978,1115
63,6460,13:26.4h,Craig VIRGIN,02 AUG 1955,USA,2,Rieti (ITA),21 JUL 1979,1115
64,6460,13:26.4h,Hansjörg KUNZE,28 DEC 1959,GDR,1,Berlin (GER),28 MAY 1980,1115
65,6460,13:26.4h,Francis GONZALEZ,06 FEB 1952,FRA,1,Bordeaux (FRA),22 MAY 1981,1115
66,6460,13:26.4h,Adrian ROYLE,12 FEB 1959,GBR,1,"Walnut, CA (USA)",24 APR 1982,1115
67,6460,13:26.40,Alberto GARCÍA,22 FEB 1971,BRA,4,Bratislava (SVK),10 JUN 1997,1115
68,6460,13:26.4h,Benjamin LIMO,23 AUG 1974,KEN,5,Nairobi (KEN),22 JUL 2000,1115
69,6460,13:26.40,Birhanu LEGESE,11 SEP 1994,ETH,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1115
70,6460,13:26.40,Andrew LOROT,02 DEC 1997,KEN,11f4,Nobeoka (JPN),04 MAY 2019,1115
71,6460,13:26.40,Emile CAIRESS,27 DEC 1997,GBR,3f1,"Stadion De Veen, Heusden-Zolder (BEL)",02 JUL 2022,1115
72,6473,13:26.41,Karl FLESCHEN,28 MAY 1955,FRG,4,Köln (GER),23 AUG 1981,1115
73,6473,13:26.41,Yevgeni IGNATOV,25 JUN 1959,BUL,8,"Olympic Stadium, Jamsil, Seoul (KOR)",01 OCT 1988,1115
74,6473,13:26.41,Teressa NYAKORA,16 FEB 1995,ETH,3,Hiroshima (JPN),29 APR 2016,1115
75,6473,13:26.41,David RIBICH,27 DEC 1995,USA,2f1,"Griswold Stadium, Portland, OR (USA)",29 MAY 2021,1115
76,6473,13:26.41,Etienne DAGUINOS,15 FEB 2000,FRA,10f1,"Putbosstadion, Oordegem (BEL)",28 MAY 2022,1115
77,6478,13:26.42,Lasse VIRÉN,22 JUL 1949,FIN,1,"Olympiastadion, München (GER)",10 SEP 1972,1115
78,6478,13:26.42,Luke KIPKOSGEI,27 NOV 1975,KEN,10,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1997,1115
79,6478,13:26.42,James Kimutai KOSKEI,23 NOV 1968,KEN,11,Hechtel (BEL),01 AUG 1998,1115
80,6478,13:26.42,Keith CULLEN,13 JUN 1972,GBR,12,Hechtel (BEL),07 AUG 1999,1115
81,6482,13:26.43,Jim HILL,01 JUL 1961,USA,2,"Eugene, OR (USA)",07 JUN 1986,1115
82,6482,13:26.43,Noureddine MORCELI,28 FEB 1970,ALG,3,Sevilla (ESP),30 MAY 1990,1115
83,6482,13:26.43,Sebastian HALLMANN,07 JAN 1977,GER,7,Nürnberg (GER),25 JUN 2000,1115
84,6482,13:26.43,Dickson MARWA MKAMI,09 MAR 1982,TAN,8,Melbourne (AUS),20 MAR 2006,1115
85,6482,13:26.43,Gideon NGATUNYI,10 OCT 1986,KEN,1f16,Yokohama (JPN),02 MAY 2010,1115
86,6482,13:26.43,Adrian BLINCOE,04 NOV 1979,NZL,16,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1115
87,6482,13:26.43,Precious Lesiba MASHELE,13 OCT 1990,RSA,1,"Msunduzi Athletics Stadium, Pietermaritzburg (RSA)",18 JUN 2021,1115
88,6489,13:26.44,Dick BUERKLE,03 SEP 1947,USA,1,"Durham, NC (USA)",06 JUL 1974,1115
89,6489,13:26.44,Saïd AOUITA,02 NOV 1959,MAR,1,"Stadio Olimpico, Roma (ITA)",06 SEP 1987,1115
90,6489,13:26.44,Joseph KIMANI,21 SEP 1972,KEN,2,Cork (IRL),25 JUN 1994,1115
91,6489,13:26.44,Ahmad Hassan ABDULLAH,04 APR 1981,KEN,2,Cork City (IRL),19 JUN 1999,1115
92,6489,13:26.44,Amon KEMBOI,,KEN,5f4,"Dempsey Indoor, Seattle, WA (USA)",11 FEB 2022,1115
93,6494,13:26.45,Henry RONO,12 FEB 1952,KEN,5,London (GBR),08 AUG 1981,1115
94,6495,13:26.46,Abel ANTÓN,24 OCT 1962,ESP,10,La Coruña (ESP),05 AUG 1987,1115
95,6495,13:26.46,Martin PITAYO,10 NOV 1960,MEX,15,Villeneuve d'Ascq (FRA),02 JUL 1993,1115
96,6495,13:26.46,Daniel GACHARA,19 DEC 1972,KEN,19,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1115
97,6495,13:26.46,Dennis JENSEN,11 SEP 1969,DEN,18,Heusden-Zolder (BEL),14 JUL 2001,1115
98,6495,13:26.46,Peter KIPROTICH,20 DEC 1998,KEN,12f1,Heusden-Zolder (BEL),21 JUL 2018,1115
99,6495,13:26.46,Andrew BUTCHART,14 OCT 1991,GBR,7h1,"Khalifa International Stadium, Doha (QAT)",27 SEP 2019,1115
