"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
22,223,44.24,Samson KITUR,25 FEB 1966,KEN,3,"Estadio Olímpico, Barcelona (ESP)",05 AUG 1992,1233
23,223,44.24,Quincy WATTS,19 JUN 1970,USA,3,"Eugene, OR (USA)",19 JUN 1993,1233
24,223,44.24,Butch REYNOLDS,08 JUN 1964,USA,2,Oslo (NOR),21 JUL 1995,1233
25,223,44.24,Kirani JAMES,01 SEP 1992,GRN,1,"Hampden Park, Glasgow (GBR)",30 JUL 2014,1233
26,223,44.24,Wayde VAN NIEKERK,15 JUL 1992,RSA,1,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1233
27,223,44.24,Tony MCQUAY,16 APR 1990,USA,1sf1,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1233
28,223,44.24,Emmanuel BAMIDELE,06 JUL 1999,NGR,1,"Mike A. Myers Stadium, Austin, TX (USA)",09 JUN 2023,1233
29,230,44.25,Michael JOHNSON,13 SEP 1967,USA,1,Köln (GER),19 AUG 1990,1232
30,230,44.25,Ian MORRIS,30 NOV 1961,TTO,4,"Estadio Olímpico, Barcelona (ESP)",05 AUG 1992,1232
31,230,44.25,Michael JOHNSON,13 SEP 1967,USA,1h7,"Arlington, TX (USA)",06 MAY 1995,1232
32,230,44.25,Alvin HARRISON,20 JAN 1974,USA,1qf3,"Olympic Stadium, Sydney (AUS)",23 SEP 2000,1232
33,230,44.25,Karabo SIBANDA,02 JUL 1998,BOT,5,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1232
34,230,44.25,Trevor STEWART,20 MAY 1997,USA,2,"Austin, TX (USA)",07 JUN 2019,1232
35,230,44.25,Fred KERLEY,07 MAY 1995,USA,1sf1,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1232
36,230,44.25,Muzala SAMUKONGA,09 DEC 2002,ZAM,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",13 MAY 2023,1232
37,230,44.25,Ryan WILLIE,24 JUN 2002,USA,2,"Mike A. Myers Stadium, Austin, TX (USA)",09 JUN 2023,1232
38,239,44.26,Alberto JUANTORENA,03 DEC 1950,CUB,1,"Olympic Stadium, Montréal (CAN)",29 JUL 1976,1232
39,239,44.26,Innocent EGBUNIKE,30 NOV 1961,NGR,1sf1,"Stadio Olimpico, Roma (ITA)",01 SEP 1987,1232
40,239,44.26,Steve LEWIS,16 MAY 1969,USA,3f1,"Letzigrund, Zürich (SUI)",17 AUG 1988,1232
41,239,44.26,Alvin HARRISON,20 JAN 1974,USA,1,Roodeport (RSA),16 MAR 1998,1232
42,239,44.26,Jeremy WARINER,31 JAN 1984,USA,1,"Olympiastadion, Berlin (GER)",03 SEP 2006,1232
43,239,44.26,Luguelín SANTOS,12 NOV 1992,DOM,2sf1,"National Stadium, Beijing (CHN)",24 AUG 2015,1232
44,239,44.26,Steven GARDINER,12 SEP 1995,BAH,1f2,St. George's (GRN),08 APR 2017,1232
45,239,44.26,Baboloki THEBE,18 MAR 1997,BOT,3,"Stade Louis II, Monaco (MON)",21 JUL 2017,1232
46,239,44.26,Michael NORMAN,03 DEC 1997,USA,1,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1232
47,239,44.26,Kirani JAMES,01 SEP 1992,GRN,1,"Letzigrund, Zürich (SUI)",08 SEP 2022,1232
48,249,44.27,Alberto JUANTORENA,03 DEC 1950,CUB,1,Medellín (COL),16 JUL 1978,1231
49,249,44.27,Alonzo BABERS,31 OCT 1961,USA,1,"Memorial Coliseum, Los Angeles, CA (USA)",08 AUG 1984,1231
50,249,44.27,Antonio PETTIGREW,03 NOV 1967,USA,1,"Houston, TX (USA)",17 JUN 1989,1231
51,249,44.27,Michael JOHNSON,13 SEP 1967,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",12 JUL 1990,1231
52,249,44.27,Steve LEWIS,16 MAY 1969,USA,1,Sestriere (ITA),21 JUL 1992,1231
53,249,44.27,Darold WILLIAMSON,19 FEB 1983,USA,1sf1,"Sacramento, CA (USA)",10 JUN 2005,1231
54,249,44.27,Steven GARDINER,12 SEP 1995,BAH,1f1,Nassau (BAH),27 JUN 2015,1231
55,249,44.27,Abdalelah HAROUN,01 JAN 1997,QAT,2f1,La Chaux-de-Fonds (SUI),05 JUL 2015,1231
56,249,44.27,Michael NORMAN,03 DEC 1997,USA,1,"Suhaim bin Hamad Stadium, Doha (QAT)",28 MAY 2021,1231
57,249,44.27,Ryan WILLIE,24 JUN 2002,USA,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",13 MAY 2023,1231
58,259,44.28,Andrew VALMON,01 JAN 1965,USA,4,"Eugene, OR (USA)",19 JUN 1993,1230
59,259,44.28,Michael JOHNSON,13 SEP 1967,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 1998,1230
60,259,44.28,Tyree WASHINGTON,28 AUG 1976,USA,1,"Los Angeles, CA (USA)",12 MAY 2001,1230
61,259,44.28,Kirani JAMES,01 SEP 1992,GRN,2,"Letzigrund, Zürich (SUI)",03 SEP 2015,1230
62,259,44.28,Wayde VAN NIEKERK,15 JUL 1992,RSA,1,"Somerville, MA (USA)",17 JUN 2016,1230
63,259,44.28,Nathon ALLEN,28 OCT 1995,JAM,1,"Knoxville, TN (USA)",13 MAY 2018,1230
64,259,44.28,Michael CHERRY,23 MAR 1995,USA,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",16 APR 2022,1230
65,259,44.28,Michael NORMAN,03 DEC 1997,USA,1sf1,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1230
66,267,44.29,Michael JOHNSON,13 SEP 1967,USA,1,Bruxelles (BEL),23 AUG 1996,1230
67,267,44.29,Tyree WASHINGTON,28 AUG 1976,USA,2,"Stade Louis II, Monaco (MON)",08 AUG 1998,1230
68,267,44.29,Derrick BREW,28 DEC 1977,USA,1,"Athens, GA (USA)",16 MAY 1999,1230
69,267,44.29,Sanderlei Claro PARRELA,07 OCT 1974,BRA,2,"La Cartuja, Sevilla (ESP)",26 AUG 1999,1230
70,267,44.29,Jeremy WARINER,31 JAN 1984,USA,1,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1230
71,267,44.29,Jeremy WARINER,31 JAN 1984,USA,1f1,Stockholm (SWE),22 JUL 2008,1230
72,267,44.29,Nathan STROTHER,06 SEP 1995,USA,3,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1230
73,267,44.29,Champion ALLISON,05 NOV 1998,USA,1sf2,"Hayward Field, Eugene, OR (USA)",08 JUN 2022,1230
74,267,44.29,Michael NORMAN,03 DEC 1997,USA,1,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1230
75,276,44.3,Gabriel TIACOH,10 SEP 1963,CIV,1,"Indianapolis, IN (USA)",07 JUN 1986,1229
76,276,44.3,Butch REYNOLDS,08 JUN 1964,USA,1,Köln (GER),20 AUG 1989,1229
77,276,44.3,Roberto HERNÁNDEZ,06 MAR 1967,CUB,1,Monaco (MON),12 AUG 1990,1229
78,276,44.3,LaMont SMITH,11 DEC 1972,USA,4,"Atlanta, GA (USA)",19 JUN 1996,1229
79,276,44.3,LaShawn MERRITT,27 JUN 1986,USA,1,Edmonton (CAN),06 JUL 2014,1229
80,276,44.3,LaShawn MERRITT,27 JUN 1986,USA,1,"Stade Louis II, Monaco (MON)",18 JUL 2014,1229
81,276,44.3,Steven GARDINER,12 SEP 1995,BAH,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",07 JUL 2015,1229
82,276,44.3,Fred KERLEY,07 MAY 1995,USA,1,"Columbia, SC (USA)",13 MAY 2017,1229
83,276,44.3,Isaac MAKWALA,24 SEP 1985,BOT,1sf3,"Olympic Stadium, London (GBR)",06 AUG 2017,1229
84,276,44.3,Noah WILLIAMS,01 JAN 1999,USA,1f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",24 APR 2021,1229
85,276,44.3,Michael NORMAN,03 DEC 1997,USA,1sf1,"Hayward Field, Eugene, OR (USA)",20 JUL 2022,1229
86,287,44.31,Butch REYNOLDS,08 JUN 1964,USA,1f1,"Letzigrund, Zürich (SUI)",16 AUG 1989,1228
87,287,44.31,Michael JOHNSON,13 SEP 1967,USA,1f1,Zürich (SUI),13 AUG 1997,1228
88,287,44.31,Alejandro Manuel CÁRDENAS,04 OCT 1974,MEX,3,"La Cartuja, Sevilla (ESP)",26 AUG 1999,1228
89,287,44.31,Jeremy WARINER,31 JAN 1984,USA,1f1,Oslo (NOR),02 JUN 2006,1228
90,287,44.31,LaShawn MERRITT,27 JUN 1986,USA,1sf3,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007,1228
91,287,44.31,Kirani JAMES,01 SEP 1992,GRN,,"Tempe, AZ (USA)",11 APR 2015,1228
92,287,44.31,Wayde VAN NIEKERK,15 JUL 1992,RSA,1sf3,"National Stadium, Beijing (CHN)",24 AUG 2015,1228
93,287,44.31,Rai BENJAMIN,27 JUL 1997,USA,2f3,"Torrance, CA (USA)",20 APR 2019,1228
94,287,44.31,Michael NORMAN,03 DEC 1997,USA,5,"National Stadium, Tokyo (JPN)",05 AUG 2021,1228
95,296,44.32,Gabriel TIACOH,10 SEP 1963,CIV,1,"Westwood, CA (USA)",17 MAY 1986,1227
96,296,44.32,Danny EVERETT,01 NOV 1966,USA,2sf2,"Indianapolis, IN (USA)",18 JUL 1988,1227
97,296,44.32,Butch REYNOLDS,08 JUN 1964,USA,1,Malmö (SWE),10 AUG 1989,1227
98,296,44.32,Samson KITUR,25 FEB 1966,KEN,1,"Stadio Olimpico, Roma (ITA)",08 JUN 1994,1227
99,296,44.32,Michael JOHNSON,13 SEP 1967,USA,1,"Durham, NC (USA)",13 AUG 1994,1227
0,296,44.32,Angelo TAYLOR,29 DEC 1978,USA,3,"Yanmar Stadium Nagai, Osaka (JPN)",31 AUG 2007,1227
1,296,44.32,LaShawn MERRITT,27 JUN 1986,USA,1,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1227
2,296,44.32,Kirani JAMES,01 SEP 1992,GRN,2,"Letzigrund, Zürich (SUI)",29 AUG 2013,1227
3,304,44.33,Thomas SCHÖNLEBE,06 AUG 1965,GDR,1,"Stadio Olimpico, Roma (ITA)",03 SEP 1987,1227
4,304,44.33,Butch REYNOLDS,08 JUN 1964,USA,1sf2,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988,1227
5,304,44.33,Butch REYNOLDS,08 JUN 1964,USA,1,"Atlanta, GA (USA)",18 MAY 1996,1227
6,304,44.33,Tyree WASHINGTON,28 AUG 1976,USA,1,"Palo Alto, CA (USA)",21 JUN 2003,1227
7,304,44.33,Gil ROBERTS,15 MAR 1989,USA,2sf1,"Sacramento, CA (USA)",23 JUN 2017,1227
8,304,44.33,Baboloki THEBE,18 MAR 1997,BOT,2sf2,"Olympic Stadium, London (GBR)",06 AUG 2017,1227
9,304,44.33,Fred KERLEY,07 MAY 1995,USA,1,"Stadio Olimpico, Roma (ITA)",31 MAY 2018,1227
10,304,44.33,Akeem BLOOMFIELD,10 NOV 1997,JAM,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1227
11,304,44.33,Wayde VAN NIEKERK,15 JUL 1992,RSA,1f1,"Stadio Comunale, Bellinzona (SUI)",12 SEP 2022,1227
12,313,44.34,Danny EVERETT,01 NOV 1966,USA,1,"Westwood, CA (USA)",22 MAY 1988,1226
13,313,44.34,Samson KITUR,25 FEB 1966,KEN,1sf2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",16 AUG 1993,1226
14,313,44.34,Darnell HALL,26 SEP 1971,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 1995,1226
15,313,44.34,LaShawn MERRITT,27 JUN 1986,USA,2,Zürich (SUI),18 AUG 2006,1226
16,313,44.34,Jeremy WARINER,31 JAN 1984,USA,1sf2,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007,1226
17,313,44.34,LaShawn MERRITT,27 JUN 1986,USA,1f1,Baie Mahault (FRA),01 MAY 2008,1226
18,313,44.34,LaShawn MERRITT,27 JUN 1986,USA,2sf3,"National Stadium, Beijing (CHN)",24 AUG 2015,1226
19,313,44.34,Machel CEDENIO,06 SEP 1995,TTO,2,"Stade Louis II, Monaco (MON)",15 JUL 2016,1226
20,313,44.34,Nathan STROTHER,06 SEP 1995,USA,2,"Knoxville, TN (USA)",13 MAY 2018,1226
21,313,44.34,Elija GODWIN,01 JUL 1999,USA,3,"Hayward Field, Eugene, OR (USA)",25 JUN 2022,1226
22,323,44.35,Steve LEWIS,16 MAY 1969,USA,1sf1,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988,1225
23,323,44.35,Andrew VALMON,01 JAN 1965,USA,1,Bruxelles (BEL),10 AUG 1990,1225
24,323,44.35,Danny EVERETT,01 NOV 1966,USA,2,Monaco (MON),12 AUG 1990,1225
25,323,44.35,Andrew ROCK,23 JAN 1982,USA,2,"Olympiastadion, Helsinki (FIN)",12 AUG 2005,1225
26,323,44.35,Angelo TAYLOR,29 DEC 1978,USA,1,"Atlanta, GA (USA)",12 MAY 2007,1225
27,323,44.35,LaShawn MERRITT,27 JUN 1986,USA,2,Paris (FRA),18 JUL 2008,1225
28,323,44.35,LaShawn MERRITT,27 JUN 1986,USA,1h3,"DS, Daegu (KOR)",28 AUG 2011,1225
29,323,44.35,Wayde VAN NIEKERK,15 JUL 1992,RSA,3,"Letzigrund, Zürich (SUI)",03 SEP 2015,1225
30,323,44.35,Isaac MAKWALA,24 SEP 1985,BOT,1,Brazzaville (CGO),15 SEP 2015,1225
31,323,44.35,Isaac MAKWALA,24 SEP 1985,BOT,1,Gold Coast (AUS),10 APR 2018,1225
32,323,44.35,Abdalelah HAROUN,01 JAN 1997,QAT,1,"FBK Stadium, Hengelo (NED)",03 JUN 2018,1225
33,323,44.35,Kirani JAMES,01 SEP 1992,GRN,1f1,Kingston (JAM),09 JUN 2018,1225
34,323,44.35,Michael CHERRY,23 MAR 1995,USA,2,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1225
35,323,44.35,Matthew HUDSON-SMITH,26 OCT 1994,GBR,3,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1225
36,323,44.35,Vernon NORWOOD,10 APR 1992,USA,4,"Hayward Field, Eugene, OR (USA)",25 JUN 2022,1225
37,338,44.36,Danny EVERETT,01 NOV 1966,USA,2sf1,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988,1225
38,338,44.36,Danny EVERETT,01 NOV 1966,USA,2f1,"Letzigrund, Zürich (SUI)",16 AUG 1989,1225
39,338,44.36,Antonio PETTIGREW,03 NOV 1967,USA,1,"New York, NY (USA)",15 JUN 1991,1225
40,338,44.36,Michael JOHNSON,13 SEP 1967,USA,1,Bratislava (TCH),01 JUN 1992,1225
41,338,44.36,Samson KITUR,25 FEB 1966,KEN,1,Harare (ZIM),15 SEP 1995,1225
42,338,44.36,Iwan THOMAS,05 JAN 1974,GBR,1,Birmingham (GBR),13 JUL 1997,1225
43,338,44.36,Jerome YOUNG,14 AUG 1976,USA,1,"Raleigh, NC (USA)",12 JUN 1999,1225
44,338,44.36,Jeremy WARINER,31 JAN 1984,USA,1f1,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1225
45,338,44.36,Kirani JAMES,01 SEP 1992,GRN,1,"Letzigrund, Zürich (SUI)",08 SEP 2011,1225
46,338,44.36,LaShawn MERRITT,27 JUN 1986,USA,1sf1,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1225
47,338,44.36,Deon LENDORE,28 OCT 1992,TTO,1,"Lexington, KY (USA)",18 MAY 2014,1225
48,338,44.36,LaShawn MERRITT,27 JUN 1986,USA,1,"Letzigrund, Zürich (SUI)",28 AUG 2014,1225
49,338,44.36,Machel CEDENIO,06 SEP 1995,TTO,1,George Town (CAY),16 MAY 2015,1225
50,338,44.36,LaShawn MERRITT,27 JUN 1986,USA,1,Edmonton (CAN),12 JUL 2015,1225
51,338,44.36,Kirani JAMES,01 SEP 1992,GRN,1f1,Nassau (BAH),16 APR 2016,1225
52,338,44.36,Ali Khamis KHAMIS,30 JUN 1995,BRN,6,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1225
53,338,44.36,Fred KERLEY,07 MAY 1995,USA,2f1,Kingston (JAM),09 JUN 2018,1225
54,355,44.37,Steve LEWIS,16 MAY 1969,USA,3,"Indianapolis, IN (USA)",20 JUL 1988,1224
55,355,44.37,Butch REYNOLDS,08 JUN 1964,USA,1,"Indianapolis, IN (USA)",25 JUN 1993,1224
56,355,44.37,Darnell HALL,26 SEP 1971,USA,2,"Eugene, OR (USA)",04 JUN 1995,1224
57,355,44.37,Roger BLACK,31 MAR 1966,GBR,2f1,Lausanne (SUI),03 JUL 1996,1224
58,355,44.37,Michael JOHNSON,13 SEP 1967,USA,1sf2,"Olympic Stadium, Athina (GRE)",04 AUG 1997,1224
59,355,44.37,Davis KAMOGA,17 JUL 1968,UGA,2,"Olympic Stadium, Athina (GRE)",05 AUG 1997,1224
60,355,44.37,Mark RICHARDSON,26 JUL 1972,GBR,1,"Bislett Stadion, Oslo (NOR)",09 JUL 1998,1224
61,355,44.37,Mark RICHARDSON,26 JUL 1972,GBR,3,"Stade Louis II, Monaco (MON)",08 AUG 1998,1224
62,355,44.37,Alejandro Manuel CÁRDENAS,04 OCT 1974,MEX,2sf1,"La Cartuja, Sevilla (ESP)",24 AUG 1999,1224
63,355,44.37,Sanderlei Claro PARRELA,07 OCT 1974,BRA,3sf1,"La Cartuja, Sevilla (ESP)",24 AUG 1999,1224
64,355,44.37,Jeremy WARINER,31 JAN 1984,USA,1,"Sacramento, CA (USA)",15 JUL 2004,1224
65,355,44.37,LaShawn MERRITT,27 JUN 1986,USA,2f1,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1224
66,355,44.37,LaShawn MERRITT,27 JUN 1986,USA,1sf2,"Olympiastadion, Berlin (GER)",19 AUG 2009,1224
67,355,44.37,Kirani JAMES,01 SEP 1992,GRN,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",23 AUG 2012,1224
68,355,44.37,Machel CEDENIO,06 SEP 1995,TTO,1f1,Kingston (JAM),11 JUN 2016,1224
69,355,44.37,Abdalelah HAROUN,01 JAN 1997,QAT,2,"Stadio Olimpico, Roma (ITA)",31 MAY 2018,1224
70,355,44.37,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,2sf1,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1224
71,355,44.37,Noah WILLIAMS,01 JAN 1999,USA,1,"Cushing Stadium, College Station, TX (USA)",15 MAY 2021,1224
72,355,44.37,Michael CHERRY,23 MAR 1995,USA,1f3,"Fort Worth, TX (USA)",18 MAY 2021,1224
73,374,44.38,Darren CLARK,06 SEP 1965,AUS,3sf1,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988,1223
74,374,44.38,Michael JOHNSON,13 SEP 1967,USA,1,"Houston, TX (USA)",21 MAY 1993,1223
75,374,44.38,Tyree WASHINGTON,28 AUG 1976,USA,2f1,Zürich (SUI),13 AUG 1997,1223
76,374,44.38,Tyree WASHINGTON,28 AUG 1976,USA,2,"New Orleans, LA (USA)",21 JUN 1998,1223
77,374,44.38,Iwan THOMAS,05 JAN 1974,GBR,4,"Stade Louis II, Monaco (MON)",08 AUG 1998,1223
78,374,44.38,LaShawn MERRITT,27 JUN 1986,USA,1,"Stade Louis II, Monaco (MON)",25 JUL 2007,1223
79,374,44.38,Angelo TAYLOR,29 DEC 1978,USA,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 SEP 2008,1223
80,374,44.38,Wayde VAN NIEKERK,15 JUL 1992,RSA,2f1,"Icahn Stadium, New York, NY (USA)",14 JUN 2014,1223
81,374,44.38,Bralon TAPLIN,08 MAY 1992,GRN,3,"Stade Louis II, Monaco (MON)",15 JUL 2016,1223
82,374,44.38,Trevor STEWART,20 MAY 1997,USA,1,"Greensboro, NC (USA)",04 MAY 2019,1223
83,374,44.38,Matthew HUDSON-SMITH,26 OCT 1994,GBR,2sf1,"Hayward Field, Eugene, OR (USA)",20 JUL 2022,1223
84,374,44.38,Kirani JAMES,01 SEP 1992,GRN,2f1,"Stadio Comunale, Bellinzona (SUI)",12 SEP 2022,1223
85,374,44.38,Wayde VAN NIEKERK,15 JUL 1992,RSA,1,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1223
86,387,44.39,Michael JOHNSON,13 SEP 1967,USA,2sf2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",16 AUG 1993,1223
87,387,44.39,Roger BLACK,31 MAR 1966,GBR,1,Birmingham (GBR),16 JUN 1996,1223
88,387,44.39,Tyree WASHINGTON,28 AUG 1976,USA,3,"Olympic Stadium, Athina (GRE)",05 AUG 1997,1223
89,387,44.39,Kirani JAMES,01 SEP 1992,GRN,2,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1223
90,387,44.39,LaShawn MERRITT,27 JUN 1986,USA,2,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1223
91,387,44.39,Machel CEDENIO,06 SEP 1995,TTO,1sf2,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1223
92,387,44.39,Wayde VAN NIEKERK,15 JUL 1992,RSA,1,"Letzigrund, Zürich (SUI)",08 SEP 2022,1223
93,394,44.4,Fred NEWHOUSE,08 NOV 1948,USA,2,"Olympic Stadium, Montréal (CAN)",29 JUL 1976,1222
94,394,44.4,Danny EVERETT,01 NOV 1966,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",24 JUN 1988,1222
95,394,44.4,Danny EVERETT,01 NOV 1966,USA,1f1,Zürich (SUI),15 AUG 1990,1222
96,394,44.4,Roberto HERNÁNDEZ,06 MAR 1967,CUB,2f1,Lausanne (SUI),10 JUL 1991,1222
97,394,44.4,Michael JOHNSON,13 SEP 1967,USA,1,"Stadio Olimpico, Roma (ITA)",14 JUL 1998,1222
98,394,44.4,Alvin HARRISON,20 JAN 1974,USA,2,"Olympic Stadium, Sydney (AUS)",25 SEP 2000,1222
99,394,44.4,Christopher BROWN,15 OCT 1978,BAH,2f1,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1222
0,394,44.4,Jermaine GONZALES,26 NOV 1984,JAM,1,"Stade Louis II, Monaco (MON)",22 JUL 2010,1222
1,394,44.4,Tony MCQUAY,16 APR 1990,USA,2,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1222
2,394,44.4,Youssef Ahmed MASRAHI,31 DEC 1987,KSA,2sf2,"National Stadium, Beijing (CHN)",24 AUG 2015,1222
3,394,44.4,Michael NORMAN,03 DEC 1997,USA,1,"Palo Alto, CA (USA)",13 MAY 2018,1222
4,394,44.4,Trevor STEWART,20 MAY 1997,USA,1h1,"Greensboro, NC (USA)",03 MAY 2019,1222
5,394,44.4,Akeem BLOOMFIELD,10 NOV 1997,JAM,1,"Olympic Stadium, London (GBR)",21 JUL 2019,1222
6,394,44.4,Vernon NORWOOD,10 APR 1992,USA,4,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1222
7,394,44.4,Michael NORMAN,03 DEC 1997,USA,1f1,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1222
8,409,44.41,Ronald FREEMAN,12 JUN 1947,USA,3,"Estadio Olímpico, Ciudad de México (MEX)",18 OCT 1968,1221
9,409,44.41,Steve LEWIS,16 MAY 1969,USA,1qf3,"Olympic Stadium, Jamsil, Seoul (KOR)",25 SEP 1988,1221
10,409,44.41,Michael JOHNSON,13 SEP 1967,USA,1,"Des Moines, IA (USA)",27 APR 1996,1221
11,409,44.41,Roger BLACK,31 MAR 1966,GBR,2,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1221
12,409,44.41,Deon LENDORE,28 OCT 1992,TTO,1,"Starkville, MS (USA)",16 MAY 2015,1221
13,409,44.41,David VERBURG,14 MAY 1991,USA,1sf1,"Hayward Field, Eugene, OR (USA)",26 JUN 2015,1221
14,409,44.41,Bralon TAPLIN,08 MAY 1992,GRN,1,"Tempe, AZ (USA)",09 APR 2016,1221
15,409,44.41,LaShawn MERRITT,27 JUN 1986,USA,1,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,1221
16,409,44.41,Steven GARDINER,12 SEP 1995,BAH,2,"Olympic Stadium, London (GBR)",08 AUG 2017,1221
17,409,44.41,Machel CEDENIO,06 SEP 1995,TTO,1sf3,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1221
18,409,44.41,Michael CHERRY,23 MAR 1995,USA,1,"Letzigrund, Zürich (SUI)",09 SEP 2021,1221
19,409,44.41,Champion ALLISON,05 NOV 1998,USA,2,"Hayward Field, Eugene, OR (USA)",10 JUN 2022,1221
20,421,44.42,Butch REYNOLDS,08 JUN 1964,USA,1,London (GBR),14 AUG 1987,1220
21,421,44.42,Danny EVERETT,01 NOV 1966,USA,1,"Letzigrund, Zürich (SUI)",07 AUG 1991,1220
22,421,44.42,Butch REYNOLDS,08 JUN 1964,USA,2,"Sacramento, CA (USA)",16 JUN 1995,1220
23,421,44.42,Tyree WASHINGTON,28 AUG 1976,USA,3f1,Zürich (SUI),12 AUG 1998,1220
24,421,44.42,Tyree WASHINGTON,28 AUG 1976,USA,1,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1220
25,421,44.42,Derrick BREW,28 DEC 1977,USA,3,"Olympic Stadium, Athina (GRE)",23 AUG 2004,1220
26,421,44.42,Jeremy WARINER,31 JAN 1984,USA,1,"Carson, CA (USA)",18 MAY 2008,1220
27,421,44.42,Wayde VAN NIEKERK,15 JUL 1992,RSA,1h6,"National Stadium, Beijing (CHN)",23 AUG 2015,1220
28,421,44.42,Kirani JAMES,01 SEP 1992,GRN,2,"Letzigrund, Zürich (SUI)",09 SEP 2021,1220
29,421,44.42,Steven GARDINER,12 SEP 1995,BAH,1,"National Sports Centre, Devonshire (BER)",21 MAY 2023,1220
30,431,44.43,Butch REYNOLDS,08 JUN 1964,USA,1h1,"Baton Rouge, LA (USA)",04 JUN 1987,1220
31,431,44.43,Andrew VALMON,01 JAN 1965,USA,2f1,Zürich (SUI),15 AUG 1990,1220
32,431,44.43,Roberto HERNÁNDEZ,06 MAR 1967,CUB,3f1,Zürich (SUI),15 AUG 1990,1220
33,431,44.43,Quincy WATTS,19 JUN 1970,USA,1,"Westwood, CA (USA)",09 MAY 1992,1220
34,431,44.43,Antonio PETTIGREW,03 NOV 1967,USA,1,"Knoxville, TN (USA)",18 JUN 1994,1220
35,431,44.43,Alvin HARRISON,20 JAN 1974,USA,1sf,"Atlanta, GA (USA)",17 JUN 1996,1220
36,431,44.43,Davis KAMOGA,17 JUL 1968,UGA,3f1,Zürich (SUI),13 AUG 1997,1220
37,431,44.43,Tyree WASHINGTON,28 AUG 1976,USA,1,"Eugene, OR (USA)",31 MAY 1998,1220
38,431,44.43,Tyree WASHINGTON,28 AUG 1976,USA,2,"New York, NY (USA)",21 JUL 1998,1220
39,431,44.43,Ezra SAMBU,04 SEP 1978,KEN,1,Nairobi (KEN),26 JUL 2003,1220
40,431,44.43,Gary KIKAYA,04 FEB 1978,COD,2,"Olympiastadion, Berlin (GER)",03 SEP 2006,1220
41,431,44.43,Jeremy WARINER,31 JAN 1984,USA,1,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1220
42,431,44.43,Jeremy WARINER,31 JAN 1984,USA,1,Warszawa (POL),19 SEP 2007,1220
43,431,44.43,LaShawn MERRITT,27 JUN 1986,USA,2,"Letzigrund, Zürich (SUI)",29 AUG 2008,1220
