"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
27,227,1:27:49,Ana CABECINHA,29 APR 1984,POR,8,Taicang (CHN),03 MAY 2014,1176
28,229,1:27:50,Yekaterina MEDVEDEVA,29 MAR 1994,RUS,2,Cheboksary (RUS),10 JUN 2017,1175
29,229,1:27:50,Shijie QIEYANG,11 NOV 1990,CHN,1,La Coruña (ESP),28 MAY 2022,1175
30,231,1:27:51,Hongjuan SONG,04 JUL 1984,CHN,6,Naumburg (GER),02 MAY 2004,1175
31,231,1:27:51,Antonella PALMISANO,06 AUG 1991,ITA,9,Taicang (CHN),03 MAY 2014,1175
32,231,1:27:51,Jingjing NIE,01 MAR 1988,CHN,3,Beijing (CHN),20 MAR 2015,1175
33,231,1:27:51,Jemima MONTAG,15 FEB 1998,AUS,1,Nomi (JPN),19 MAR 2023,1175
34,235,1:27:52,Norica CÎMPEAN,22 MAR 1972,ROU,2,La Coruña (ESP),05 JUN 2004,1175
35,235,1:27:52,Margarita TURAVA,20 DEC 1980,BLR,1,Leamington (GBR),20 MAY 2007,1175
36,235,1:27:52,Shijie QIEYANG,11 NOV 1990,CHN,1,Rio Maior (POR),09 APR 2016,1175
37,235,1:27:52,Yelena LASHMANOVA,09 APR 1992,RUS,1,Cheboksary (RUS),29 MAY 2021,1175
38,239,1:27:53,Kjersti TYSSE-PLÄTZER,18 JAN 1972,NOR,3,Eisenhüttenstadt (GER),17 JUN 2000,1175
39,239,1:27:53,Yuliya VOYEVODINA,17 OCT 1971,RUS,7,Naumburg (GER),02 MAY 2004,1175
40,239,1:27:53,Xiuzhi LYU,26 OCT 1993,CHN,1,Shenyang (CHN),11 MAY 2013,1175
41,239,1:27:53,Hong LIU,12 MAY 1987,CHN,2,Shenyang (CHN),11 MAY 2013,1175
42,243,1:27:54,Lijuan SONG,09 FEB 1975,CHN,2,Beijing (CHN),01 MAY 1995,1174
43,243,1:27:54,Tatyana SIBILEVA,17 MAY 1980,RUS,3,"Adler, Sochi (RUS)",01 MAR 2003,1174
44,243,1:27:54,Marina NOVIKOVA,01 MAR 1989,RUS,10,Taicang (CHN),03 MAY 2014,1174
45,246,1:27:55,Susana FEITOR,28 JAN 1975,POR,1,Rio Maior (POR),07 APR 2001,1174
46,247,1:27:56,Sabine ZIMMER-KRANTZ,06 FEB 1981,GER,1,Hildesheim (GER),05 JUN 2004,1174
47,247,1:27:56,Irina STANKINA,25 MAR 1977,RUS,3,Sochi (RUS),12 MAR 2005,1174
48,247,1:27:56,Jing JIANG,23 OCT 1985,CHN,1,Cixi City (CHN),23 APR 2005,1174
49,247,1:27:56,Beatriz PASCUAL,09 MAY 1982,ESP,5,"Olympic Stadium, London (GBR)",11 AUG 2012,1174
50,247,1:27:56,Elmira ALEMBEKOVA,30 JUN 1990,RUS,1,"Letzigrund, Zürich (SUI)",14 AUG 2014,1174
51,247,1:27:56,Hong LIU,12 MAY 1987,CHN,,Kobe (JPN),17 FEB 2019,1174
52,247,1:27:56,Shijie QIEYANG,11 NOV 1990,CHN,3,"Autzen Complex, Eugene, OR (USA)",15 JUL 2022,1174
53,254,1:27:57,Antonella PALMISANO,06 AUG 1991,ITA,1,Poděbrady (CZE),21 MAY 2017,1173
54,254,1:27:57,Sofiya BRODATSKAYA,24 OCT 1994,RUS,2,Sochi (RUS),19 FEB 2018,1173
55,256,1:27:58,Elisabetta PERRONE,09 JUL 1968,ITA,2,Cheboksary (RUS),18 MAY 2003,1173
56,256,1:27:58,Yawei YANG,16 OCT 1983,CHN,2,Cixi City (CHN),23 APR 2005,1173
57,256,1:27:58,Xiuzhi LYU,26 OCT 1993,CHN,2,Taicang (CHN),01 MAR 2013,1173
58,256,1:27:58,Svetlana VASILYEVA,24 JUL 1992,RUS,4,Sochi (RUS),27 FEB 2016,1173
59,256,1:27:58,Klavdiya AFANASYEVA,15 JAN 1996,RUS,5,Sochi (RUS),27 FEB 2016,1173
60,256,1:27:58,Júlia TAKÁCS,29 JUN 1989,ESP,2,La Coruña (ESP),02 JUN 2018,1173
61,262,1:27:59,Marina NOVIKOVA,01 MAR 1989,RUS,4,Cheboksary (RUS),25 JUN 2016,1173
62,262,1:27:59,Brigita VIRBALYTĖ-DIMSIENĖ,01 FEB 1985,LTU,4,"Olympiastadion, Berlin (GER)",11 AUG 2018,1173
63,264,1:28:00,Anisiya KORNIKOVA-KIRDYAPKINA,23 OCT 1989,RUS,2,Saransk (RUS),29 SEP 2007,1172
64,264,1:28:00,Olga KANISKINA,19 JAN 1985,RUS,1,Wuxi (CHN),18 APR 2009,1172
65,264,1:28:00,Shijie QIEYANG,11 NOV 1990,CHN,1,Taicang (CHN),11 MAY 2019,1172
66,264,1:28:00,Zhenxia MA,01 AUG 1998,CHN,7,La Coruña (ESP),08 JUN 2019,1172
67,264,1:28:00,Jemima MONTAG,15 FEB 1998,AUS,1,"Fawkner Park, Melbourne (AUS)",12 FEB 2023,1172
68,269,1:28:01,Gillian O'SULLIVAN,21 AUG 1976,IRL,8,Naumburg (GER),02 MAY 2004,1172
69,269,1:28:01,Qiuyan JIANG,14 MAR 1983,CHN,3,Cixi City (CHN),23 APR 2005,1172
70,269,1:28:01,Margarita TURAVA,20 DEC 1980,BLR,1,Rio Maior (POR),14 APR 2007,1172
71,269,1:28:01,Elisa RIGAUDO,17 JUN 1980,ITA,8,Murcia (ESP),17 MAY 2015,1172
72,273,1:28:02,Yuliya VOYEVODINA,17 OCT 1971,RUS,4,Sochi (RUS),12 MAR 2005,1172
73,273,1:28:02,Vera SANTOS,03 DEC 1981,POR,11,Taicang (CHN),03 MAY 2014,1172
74,273,1:28:02,Sofiya BRODATSKAYA,24 OCT 1994,RUS,3,Cheboksary (RUS),10 JUN 2017,1172
75,273,1:28:02,Lorena ARENAS,17 SEP 1993,COL,2,Nomi (JPN),19 MAR 2023,1172
76,277,1:28:03,Masumi FUCHISE,02 SEP 1986,JPN,1f1,Kobe (JPN),25 JAN 2009,1172
77,277,1:28:03,Tatyana SIBILEVA,17 MAY 1980,RUS,1,Lugano (SUI),18 MAR 2012,1172
78,277,1:28:03,Ana CABECINHA,29 APR 1984,POR,6,"Olympic Stadium, London (GBR)",11 AUG 2012,1172
79,277,1:28:03,Yanfei LI,12 JAN 1990,CHN,3,Shenyang (CHN),11 MAY 2013,1172
80,277,1:28:03,Elisa RIGAUDO,17 JUN 1980,ITA,4,Roma (ITA),07 MAY 2016,1172
81,277,1:28:03,Lorena ARENAS,17 SEP 1993,COL,1,Lima (PER),04 AUG 2019,1172
82,277,1:28:03,María PÉREZ,29 APR 1996,ESP,2,Poděbrady (CZE),16 MAY 2021,1172
83,277,1:28:03,Zhenxia MA,01 AUG 1998,CHN,2,Nanjing (CHN),22 JAN 2022,1172
84,285,1:28:04,Shijie QIEYANG,11 NOV 1990,CHN,2,Taicang (CHN),22 APR 2011,1171
85,285,1:28:04,Shijie QIEYANG,11 NOV 1990,CHN,1,Rio Maior (POR),07 APR 2018,1171
86,285,1:28:04,Li MA,15 JAN 2000,CHN,3,Nanjing (CHN),22 JAN 2022,1171
87,288,1:28:05,Beatriz PASCUAL,09 MAY 1982,ESP,1,La Coruña (ESP),19 JUN 2010,1171
88,288,1:28:05,Vera SOKOLOVA,23 JUN 1987,RUS,1,Moskva (RUS),10 JUN 2012,1171
89,288,1:28:05,Shijie QIEYANG,11 NOV 1990,CHN,4,Shenyang (CHN),11 MAY 2013,1171
90,288,1:28:05,Anisiya KORNIKOVA-KIRDYAPKINA,23 OCT 1989,RUS,1,Sochi (RUS),22 MAR 2014,1171
91,288,1:28:05,Vera SOKOLOVA,23 JUN 1987,RUS,1,Cheboksary (RUS),06 JUN 2014,1171
92,288,1:28:05,Eleonora Anna GIORGI,14 SEP 1989,ITA,1,Dudince (SVK),19 MAR 2016,1171
93,294,1:28:06,Erica ALFRIDI,22 FEB 1968,ITA,4,Eisenhüttenstadt (GER),17 JUN 2000,1171
94,294,1:28:06,Gao NI,14 SEP 1991,CHN,4,Taicang (CHN),30 MAR 2012,1171
95,294,1:28:06,Jiayu YANG,18 FEB 1996,CHN,2,Taian (CHN),20 SEP 2020,1171
96,297,1:28:07,Yinghua TANG,18 MAY 1973,CHN,4,Cixi City (CHN),23 APR 2005,1170
97,297,1:28:07,Lyudmila OLYANOVSKA,20 FEB 1993,UKR,2,"Letzigrund, Zürich (SUI)",14 AUG 2014,1170
98,297,1:28:07,Xiuzhi LYU,26 OCT 1993,CHN,2,Huangshan (CHN),06 MAR 2016,1170
99,297,1:28:07,Živilė VAICIUKEVIČIŪTĖ,03 APR 1996,LTU,5,"Olympiastadion, Berlin (GER)",11 AUG 2018,1170
0,297,1:28:07,Yuanyuan NI,06 APR 1995,CHN,1.0,Huangshan (CHN),20 MAR 2021,1170
1,297,1:28:07,Laura GARCÍA-CARO,16 APR 1995,ESP,3.0,Poděbrady (CZE),16 MAY 2021,1170
2,303,1:28:08,Anežka DRAHOTOVÁ,22 JUL 1995,CZE,3.0,"Letzigrund, Zürich (SUI)",14 AUG 2014,1170
3,304,1:28:09,Tatyana MINEYEVA,10 AUG 1990,RUS,1.0,Saransk (RUS),11 JUN 2011,1170
4,304,1:28:09,María Guadalupe GONZÁLEZ ROMERO,09 JAN 1989,MEX,1.0,Lima (PER),13 MAY 2017,1170
5,304,1:28:09,Alegna GONZÁLEZ,02 JAN 1999,MEX,1.0,Dudince (SVK),25 MAR 2023,1170
6,307,1:28:10,María VASCO,26 DEC 1975,ESP,3.0,Cheboksary (RUS),18 MAY 2003,1170
7,307,1:28:10,Valentina TSYBULSKAYA,19 FEB 1968,BLR,3.0,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1170
8,307,1:28:10,Larisa YEMELYANOVA,06 JAN 1980,RUS,8.0,"Adler, Sochi (RUS)",23 FEB 2008,1170
9,307,1:28:10,Hong LIU,12 MAY 1987,CHN,1.0,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1170
10,307,1:28:10,Lorena ARENAS,17 SEP 1993,COL,5.0,"Olympic Stadium, London (GBR)",13 AUG 2017,1170
11,312,1:28:11,Yelena GINKO,30 JUL 1976,BLR,,Sochi (RUS),12 MAR 2005,1169
12,312,1:28:11,Hong LIU,12 MAY 1987,CHN,1.0,Jinan (CHN),24 OCT 2009,1169
13,312,1:28:11,Erica SENA,03 MAY 1985,BRA,4.0,Taicang (CHN),05 MAY 2018,1169
14,312,1:28:11,Marina NOVIKOVA,01 MAR 1989,RUS,3.0,Sochi (RUS),31 JAN 2022,1169
15,316,1:28:12,Olimpiada IVANOVA,29 AUG 1970,RUS,4.0,Cheboksary (RUS),25 MAY 2002,1169
16,316,1:28:12,Hongjuan SONG,04 JUL 1984,CHN,1.0,Kunshan (CHN),23 MAY 2004,1169
17,316,1:28:12,Lina KALUTSKAYA,01 OCT 1988,RUS,12.0,Taicang (CHN),03 MAY 2014,1169
18,316,1:28:12,Eleonora Anna GIORGI,14 SEP 1989,ITA,2.0,Rio Maior (POR),18 APR 2015,1169
19,316,1:28:12,Jiayu YANG,18 FEB 1996,CHN,3.0,Huangshan (CHN),06 MAR 2016,1169
20,316,1:28:12,Liujing YANG,22 AUG 1998,CHN,1.0,Xi'an (CHN),24 SEP 2022,1169
21,316,1:28:12,Antigoni NTRISMPIOTI,21 MAR 1984,GRE,2.0,"Fawkner Park, Melbourne (AUS)",12 FEB 2023,1169
22,323,1:28:13,Marina SMYSLOVA,05 JUN 1966,RUS,3.0,Cheboksary (RUS),12 JUN 2004,1169
23,323,1:28:13,Olga KANISKINA,19 JAN 1985,RUS,2.0,Leamington (GBR),20 MAY 2007,1169
24,323,1:28:13,Anežka DRAHOTOVÁ,22 JUL 1995,CZE,3.0,Lugano (SUI),16 MAR 2014,1169
25,323,1:28:13,Lyudmila OLYANOVSKA,20 FEB 1993,UKR,3.0,"National Stadium, Beijing (CHN)",28 AUG 2015,1169
26,323,1:28:13,Reykhan KAGRAMANOVA,01 JUN 1997,RUS,2.0,Cheboksary (RUS),29 MAY 2021,1169
27,328,1:28:14,Jing JIANG,23 OCT 1985,CHN,2.0,Nanjing (CHN),20 OCT 2005,1168
28,328,1:28:14,Vera SANTOS,03 DEC 1981,POR,9.0,"National Stadium, Beijing (CHN)",21 AUG 2008,1168
29,328,1:28:14,María VASCO,26 DEC 1975,ESP,7.0,"Olympic Stadium, London (GBR)",11 AUG 2012,1168
30,331,1:28:15,María José POVES,16 MAR 1978,ESP,1.0,Pontevedra (ESP),04 MAR 2012,1168
31,331,1:28:15,Yingliu WANG,01 MAY 1992,CHN,3.0,Huangshan (CHN),04 MAR 2017,1168
32,331,1:28:15,Laura GARCÍA-CARO,16 APR 1995,ESP,6.0,"Olympiastadion, Berlin (GER)",11 AUG 2018,1168
33,331,1:28:15,Elvira KHASANOVA,10 JAN 2000,RUS,2.0,Cheboksary (RUS),15 JUN 2019,1168
34,335,1:28:16,Nina OKHOTNIKOVA,14 MAR 1991,RUS,4.0,Sochi (RUS),18 FEB 2012,1168
35,335,1:28:16,Huanhuan SUN,15 MAR 1990,CHN,5.0,Shenyang (CHN),11 MAY 2013,1168
36,335,1:28:16,Shijie QIEYANG,11 NOV 1990,CHN,4.0,Huangshan (CHN),06 MAR 2016,1168
37,335,1:28:16,Jiayu YANG,18 FEB 1996,CHN,2.0,Taicang (CHN),11 MAY 2019,1168
38,339,1:28:17,Natalya FEDOSKINA,25 JUN 1980,RUS,4.0,Cheboksary (RUS),18 MAY 2003,1167
39,339,1:28:17,Melanie SEEGER,08 JAN 1977,GER,9.0,Naumburg (GER),02 MAY 2004,1167
40,339,1:28:17,Vera SANTOS,03 DEC 1981,POR,3.0,Cheboksary (RUS),11 MAY 2008,1167
41,339,1:28:17,Tatyana GUDKOVA,23 JAN 1978,RUS,2.0,Saransk (RUS),08 JUN 2008,1167
42,339,1:28:17,Jemima MONTAG,15 FEB 1998,AUS,4.0,"Autzen Complex, Eugene, OR (USA)",15 JUL 2022,1167
43,344,1:28:18,Kong YAN,05 APR 1971,CHN,3.0,Beijing (CHN),01 MAY 1995,1167
44,344,1:28:18,Olimpiada IVANOVA,29 AUG 1970,RUS,1.0,Miskolc (HUN),21 MAY 2005,1167
45,344,1:28:18,Lyudmila OLYANOVSKA,20 FEB 1993,UKR,2.0,Dudince (SVK),21 MAR 2015,1167
46,344,1:28:18,Anisiya KORNIKOVA-KIRDYAPKINA,23 OCT 1989,RUS,1.0,"Main Stadium, Gwangju (KOR)",10 JUL 2015,1167
47,348,1:28:19,Vira ZOZULYA,31 AUG 1970,UKR,1.0,Yevpatoriya (UKR),23 FEB 2003,1167
48,349,1:28:20,Yelena NIKOLAYEVA,01 FEB 1966,RUS,2.0,München (GER),07 AUG 2002,1167
49,349,1:28:20,Lyudmila YEFIMKINA,22 AUG 1981,RUS,4.0,"Adler, Sochi (RUS)",01 MAR 2003,1167
50,349,1:28:20,Tatyana KOZLOVA,02 SEP 1983,RUS,4.0,"Adler, Sochi (RUS)",19 FEB 2006,1167
51,349,1:28:20,Dan HE,22 JUL 1984,CHN,1.0,Yangzhou (CHN),22 APR 2006,1167
52,349,1:28:20,Eleonora Anna GIORGI,14 SEP 1989,ITA,2.0,Rio Maior (POR),09 APR 2016,1167
53,349,1:28:20,Zhenxia MA,01 AUG 1998,CHN,1.0,Huangshan (CHN),23 APR 2022,1167
54,355,1:28:21,Olimpiada IVANOVA,29 AUG 1970,RUS,1.0,Cheboksary (RUS),04 SEP 1999,1166
55,355,1:28:21,Na WANG,29 MAY 1995,CHN,1.0,Nomi (JPN),20 MAR 2016,1166
56,357,1:28:22,Na SHI,17 FEB 1981,CHN,5.0,Cixi City (CHN),23 APR 2005,1166
57,357,1:28:22,Erica SENA,03 MAY 1985,BRA,2.0,Dudince (SVK),19 MAR 2016,1166
58,357,1:28:22,Hong LIU,12 MAY 1987,CHN,3.0,Taicang (CHN),11 MAY 2019,1166
59,360,1:28:23,Yelena NIKOLAYEVA,01 FEB 1966,RUS,4.0,Mézidon-Canon (FRA),02 MAY 1999,1166
60,360,1:28:23,Xiaoling SONG,21 DEC 1987,CHN,2.0,Yangzhou (CHN),22 APR 2006,1166
61,360,1:28:23,Kjersti TYSSE-PLÄTZER,18 JAN 1972,NOR,1.0,Copenhagen (DEN),07 OCT 2006,1166
62,363,1:28:24,Natalya MISYULYA,14 APR 1966,BLR,1.0,Salihorsk (BLR),12 MAY 2000,1165
63,363,1:28:24,Margarita NAZAROVA,23 MAR 1976,RUS,6.0,Cheboksary (RUS),25 MAY 2002,1165
64,363,1:28:24,Lyudmila YEFIMKINA,22 AUG 1981,RUS,4.0,Cheboksary (RUS),12 JUN 2004,1165
65,363,1:28:24,Na SHI,17 FEB 1981,CHN,3.0,Nanjing (CHN),20 OCT 2005,1165
66,363,1:28:24,Vera SOKOLOVA,23 JUN 1987,RUS,4.0,"Letzigrund, Zürich (SUI)",14 AUG 2014,1165
67,363,1:28:24,Anisiya KORNIKOVA-KIRDYAPKINA,23 OCT 1989,RUS,5.0,Sochi (RUS),27 FEB 2015,1165
68,363,1:28:24,Lorena ARENAS,17 SEP 1993,COL,1.0,La Coruña (ESP),05 JUN 2021,1165
69,370,1:28:25,Hongjuan SONG,04 JUL 1984,CHN,3.0,Sesto San Giovanni (ITA),01 MAY 2007,1165
70,371,1:28:26,Hongjuan SONG,04 JUL 1984,CHN,3.0,Nanning (CHN),25 FEB 2005,1165
71,371,1:28:26,Hong LIU,12 MAY 1987,CHN,3.0,Yangzhou (CHN),22 APR 2006,1165
72,371,1:28:26,Margarita TURAVA,20 DEC 1980,BLR,10.0,"National Stadium, Beijing (CHN)",21 AUG 2008,1165
73,371,1:28:26,Jingjing NIE,01 MAR 1988,CHN,1.0,Taicang (CHN),30 MAR 2012,1165
74,371,1:28:26,Kumiko OKADA,17 OCT 1991,JPN,1.0,Kobe (JPN),17 FEB 2019,1165
75,371,1:28:26,María PÉREZ,29 APR 1996,ESP,1.0,Murcia (ESP),14 MAR 2021,1165
76,377,1:28:27,Shijie QIEYANG,11 NOV 1990,CHN,3.0,Taicang (CHN),01 MAR 2013,1164
77,377,1:28:27,Shijie QIEYANG,11 NOV 1990,CHN,1.0,Changbaishan (CHN),06 SEP 2015,1164
78,377,1:28:27,Shijie QIEYANG,11 NOV 1990,CHN,3.0,Taian (CHN),20 SEP 2020,1164
79,377,1:28:27,Nadezhda SERGEYEVA,12 MAR 1994,RUS,4.0,Sochi (RUS),19 FEB 2021,1164
80,381,1:28:28,Gillian O'SULLIVAN,21 AUG 1976,IRL,2.0,La Coruña (ESP),07 JUN 2003,1164
81,381,1:28:28,Tatyana SIBILEVA,17 MAY 1980,RUS,11.0,"National Stadium, Beijing (CHN)",21 AUG 2008,1164
82,381,1:28:28,Eleonora Anna GIORGI,14 SEP 1989,ITA,5.0,"Letzigrund, Zürich (SUI)",14 AUG 2014,1164
83,381,1:28:28,Ana CABECINHA,29 APR 1984,POR,9.0,Murcia (ESP),17 MAY 2015,1164
84,381,1:28:28,Zhenxia MA,01 AUG 1998,CHN,1.0,Nomi (JPN),17 MAR 2019,1164
85,381,1:28:28,Dandan DUAN,23 MAY 1995,CHN,8.0,La Coruña (ESP),08 JUN 2019,1164
86,381,1:28:28,Saskia FEIGE,13 AUG 1997,GER,1.0,"Domplatz, Erfurt (GER)",15 APR 2023,1164
87,388,1:28:29,Yelena GINKO,30 JUL 1976,BLR,3.0,Leamington (GBR),20 MAY 2007,1164
88,388,1:28:29,Lyudmila ARKHIPOVA,12 SEP 1980,RUS,4.0,Cheboksary (RUS),11 MAY 2008,1164
89,388,1:28:29,Vera SANTOS,03 DEC 1981,POR,1.0,Sesto San Giovanni (ITA),01 MAY 2010,1164
90,388,1:28:29,Lyudmila ARKHIPOVA,12 SEP 1980,RUS,5.0,Sochi (RUS),18 FEB 2012,1164
91,388,1:28:29,Marina NOVIKOVA,01 MAR 1989,RUS,6.0,Sochi (RUS),18 FEB 2012,1164
92,388,1:28:29,Klavdiya AFANASYEVA,15 JAN 1996,RUS,4.0,Cheboksary (RUS),10 JUN 2017,1164
93,388,1:28:29,Jiayu YANG,18 FEB 1996,CHN,1.0,Tianjin (CHN),03 SEP 2017,1164
94,395,1:28:30,Yuliya VOYEVODINA,17 OCT 1971,RUS,1.0,"Adler, Sochi (RUS)",08 FEB 2004,1164
95,395,1:28:30,Yongbo HOU,15 SEP 1994,CHN,2.0,Changbaishan (CHN),06 SEP 2015,1164
96,395,1:28:30,Shijie QIEYANG,11 NOV 1990,CHN,1.0,La Coruña (ESP),28 MAY 2016,1164
97,395,1:28:30,Elvira KHASANOVA,10 JAN 2000,RUS,2.0,Sochi (RUS),18 FEB 2019,1164
98,399,1:28:31,Alena ZEMKOVA,1982,RUS,1.0,"Adler, Sochi (RUS)",17 FEB 2007,1163
99,399,1:28:31,Tatyana SIBILEVA,17 MAY 1980,RUS,2.0,Cheboksary (RUS),12 JUN 2010,1163
0,399,1:28:31,Elisa RIGAUDO,17 JUN 1980,ITA,3,Rio Maior (POR),09 APR 2016,1163
1,399,1:28:31,Eleonora Anna GIORGI,14 SEP 1989,ITA,5,Taicang (CHN),05 MAY 2018,1163
2,399,1:28:31,Reykhan KAGRAMANOVA,01 JUN 1997,RUS,2,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",27 AUG 2022,1163
3,404,1:28:32,Mirna ORTÍZ,28 FEB 1987,GUA,1,Rio Maior (POR),06 APR 2013,1163
4,404,1:28:32,Huanhuan SUN,15 MAR 1990,CHN,2,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1163
5,404,1:28:32,Vera SOKOLOVA,23 JUN 1987,RUS,2,Sochi (RUS),22 MAR 2014,1163
6,404,1:28:32,Tatyana MINEYEVA,10 AUG 1990,RUS,4,Sochi (RUS),18 FEB 2017,1163
7,404,1:28:32,Reykhan KAGRAMANOVA,01 JUN 1997,RUS,2,Voronovo (RUS),05 SEP 2020,1163
8,409,1:28:33,Erica ALFRIDI,22 FEB 1968,ITA,3,München (GER),07 AUG 2002,1163
9,409,1:28:33,Margarita TURAVA,20 DEC 1980,BLR,1,Kraków (POL),24 MAY 2008,1163
10,409,1:28:33,Tatyana MINEYEVA,10 AUG 1990,RUS,4,Sochi (RUS),20 FEB 2010,1163
11,409,1:28:33,Jingjing NIE,01 MAR 1988,CHN,3,Taicang (CHN),01 MAR 2013,1163
12,409,1:28:33,Shijie QIEYANG,11 NOV 1990,CHN,2,Tianjin (CHN),03 SEP 2017,1163
13,409,1:28:33,Li MA,15 JAN 2000,CHN,7,Huangshan (CHN),20 MAR 2021,1163
14,415,1:28:34,Irina STANKINA,25 MAR 1977,RUS,5,Cheboksary (RUS),12 JUN 2004,1162
15,415,1:28:34,Jingjing NIE,01 MAR 1988,CHN,4,Huangshan (CHN),04 MAR 2017,1162
16,417,1:28:35,Dan HE,22 JUL 1984,CHN,6,Cixi City (CHN),23 APR 2005,1162
17,417,1:28:35,Olga KANISKINA,19 JAN 1985,RUS,2,"Ullevi Stadium, Göteborg (SWE)",09 AUG 2006,1162
18,417,1:28:35,Hong LIU,12 MAY 1987,CHN,1,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1162
19,417,1:28:35,Dandan DUAN,23 MAY 1995,CHN,4,Huangshan (CHN),09 MAR 2019,1162
20,421,1:28:36,Olive LOUGHNANE,14 JAN 1976,IRL,2,La Coruña (ESP),19 JUN 2010,1162
21,421,1:28:36,Raquel GONZÁLEZ,16 NOV 1989,ESP,13,Taicang (CHN),03 MAY 2014,1162
22,421,1:28:36,Xiuzhi LYU,26 OCT 1993,CHN,5,Roma (ITA),07 MAY 2016,1162
23,421,1:28:36,Yuliya TUROVA,09 JUN 1997,RUS,4,Sochi (RUS),17 FEB 2020,1162
24,425,1:28:37,Tatyana GUDKOVA,23 JAN 1978,RUS,1,Cheboksary (RUS),14 JUN 2003,1162
25,425,1:28:37,Hongjuan SONG,04 JUL 1984,CHN,1,Dudince (SVK),26 MAR 2005,1162
26,425,1:28:37,Elisa RIGAUDO,17 JUN 1980,ITA,3,"Ullevi Stadium, Göteborg (SWE)",09 AUG 2006,1162
27,425,1:28:37,Shijie QIEYANG,11 NOV 1990,CHN,4,Beijing (CHN),20 MAR 2015,1162
28,425,1:28:37,María Guadalupe GONZÁLEZ ROMERO,09 JAN 1989,MEX,2,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1162
29,425,1:28:37,Dandan DUAN,23 MAY 1995,CHN,5,Huangshan (CHN),04 MAR 2017,1162
30,425,1:28:37,Yingliu WANG,01 MAY 1992,CHN,3,Huangshan (CHN),03 MAR 2018,1162
31,425,1:28:37,Raquel GONZÁLEZ,16 NOV 1989,ESP,4,Poděbrady (CZE),16 MAY 2021,1162
32,433,1:28:38,Annarita SIDOTI,25 JUL 1969,ITA,5,Eisenhüttenstadt (GER),17 JUN 2000,1161
33,433,1:28:38,Svetlana TOLSTAYA,09 AUG 1971,KAZ,7,Cheboksary (RUS),25 MAY 2002,1161
34,433,1:28:38,Natalya FEDOSKINA,25 JUN 1980,RUS,2,"Adler, Sochi (RUS)",08 FEB 2004,1161
35,433,1:28:38,Tatyana KOROTKOVA,24 APR 1980,RUS,2,Sochi (RUS),26 FEB 2011,1161
36,433,1:28:38,Kimberly GARCÍA LEÓN,19 OCT 1993,PER,2,La Coruña (ESP),28 MAY 2022,1161
37,438,1:28:39,María VASCO,26 DEC 1975,ESP,5,Cheboksary (RUS),11 MAY 2008,1161
38,438,1:28:39,Eleonora Anna GIORGI,14 SEP 1989,ITA,1,Grottaglie (ITA),07 MAR 2021,1161
39,440,1:28:40,Ana CABECINHA,29 APR 1984,POR,6,"Letzigrund, Zürich (SUI)",14 AUG 2014,1161
40,440,1:28:40,Antonella PALMISANO,06 AUG 1991,ITA,3,Dudince (SVK),21 MAR 2015,1161
41,440,1:28:40,Erica SENA,03 MAY 1985,BRA,4,Rio Maior (POR),09 APR 2016,1161
42,440,1:28:40,Ana CABECINHA,29 APR 1984,POR,6,Roma (ITA),07 MAY 2016,1161
43,440,1:28:40,Anežka DRAHOTOVÁ,22 JUL 1995,CZE,6,Taicang (CHN),05 MAY 2018,1161
44,440,1:28:40,Laura GARCÍA-CARO,16 APR 1995,ESP,9,La Coruña (ESP),08 JUN 2019,1161
45,440,1:28:40,Antonella PALMISANO,06 AUG 1991,ITA,1,Poděbrady (CZE),10 OCT 2020,1161
46,440,1:28:40,Alegna GONZÁLEZ,02 JAN 1999,MEX,2,La Coruña (ESP),05 JUN 2021,1161
47,448,1:28:41,Nina OKHOTNIKOVA,14 MAR 1991,RUS,2,Saransk (RUS),11 JUN 2011,1160
48,448,1:28:41,Masumi FUCHISE,02 SEP 1986,JPN,8,"Olympic Stadium, London (GBR)",11 AUG 2012,1160
49,448,1:28:41,Elisa RIGAUDO,17 JUN 1980,ITA,3,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1160
50,448,1:28:41,Lyudmila OLYANOVSKA,20 FEB 1993,UKR,2,"Kadrioru staadion, Tallinn (EST)",10 JUL 2015,1160
51,448,1:28:41,Antonella PALMISANO,06 AUG 1991,ITA,2,Rio Maior (POR),07 APR 2018,1160
52,453,1:28:42,Lina KALUTSKAYA,01 OCT 1988,RUS,1,Cheboksary (RUS),08 JUN 2013,1160
53,453,1:28:42,Xiuzhi LYU,26 OCT 1993,CHN,3,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1160
54,455,1:28:43,Margarita TURAVA,20 DEC 1980,BLR,1,Sesto San Giovanni (ITA),30 APR 2005,1160
55,455,1:28:43,Yanfei LI,12 JAN 1990,CHN,3,Taicang (CHN),22 APR 2011,1160
