"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
41,10920,2:01.87,Kenia SINCLAIR,14 JUL 1980,JAM,3,"Shanghai Stadium, Shanghai (CHN)",23 MAY 2010,1129
42,10920,2:01.87,Christin WURTH-THOMAS,11 JUL 1980,USA,6,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010,1129
43,10920,2:01.87,Treniere MOSER,27 OCT 1981,USA,4f1,Gent (BEL),30 JUL 2011,1129
44,10920,2:01.87,Tamsyn MANOU,20 JUL 1978,AUS,5,"Mestský Stadion, Ostrava (CZE)",25 MAY 2012,1129
45,10920,2:01.87,Olga SOLDATOVA,08 SEP 1985,RUS,6f2,Moskva (RUS),13 JUN 2012,1129
46,10920,2:01.87,Olga NITSINA,11 FEB 1989,RUS,2h4,Cheboksary (RUS),03 JUL 2012,1129
47,10920,2:01.87,Jemma SIMPSON,10 FEB 1984,GBR,9,"Olympiastadion, Berlin (GER)",02 SEP 2012,1129
48,10920,2:01.87,Yvonne HAK,30 JUN 1986,NED,4,"Alexander Stadium, Birmingham (GBR)",30 JUN 2013,1129
49,10920,2:01.87,Tintu LUKA,26 APR 1989,IND,1,Ranchi (IND),08 SEP 2013,1129
50,10920,2:01.87,Sahily DIAGO MESA,26 AUG 1995,CUB,2,Camagüey (CUB),09 MAR 2014,1129
51,10920,2:01.87,Heather KAMPF,19 JAN 1987,USA,4f2,"Los Angeles, CA (USA)",15 MAY 2014,1129
52,10920,2:01.87,Maggie VESSEY,23 DEC 1981,USA,1h1,"Sacramento, CA (USA)",26 JUN 2014,1129
53,10920,2:01.87,Geena GALL,18 JAN 1987,USA,2f1,"Los Angeles, CA (USA)",14 MAY 2015,1129
54,10920,2:01.87,Annie LEBLANC,29 APR 1992,CAN,6f1,"Portland, OR (USA)",14 JUN 2015,1129
55,10920,2:01.87,Chanelle PRICE,22 AUG 1990,USA,4,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1129
56,10920,2:01.87,Olivia BAKER,12 JUN 1996,USA,4sf1,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1129
57,10920,2:01.87,Habitam ALEMU,09 JUL 1997,ETH,1,Djibouti (DJI),25 MAR 2017,1129
58,10920,2:01.87,Laura WEIGHTMAN,01 JUL 1991,GBR,2f1,Stretford (GBR),25 JUL 2017,1129
59,10920,2:01.87,Yelena MURASHOVA,14 DEC 1987,RUS,2h,Kazan (RUS),19 JUL 2018,1129
60,10920,2:01.87,Hanna HERMANSSON,18 MAY 1989,SWE,4,Sopot (POL),27 JUL 2018,1129
61,10920,2:01.87,Jarinter Mawia MWASYA,30 DEC 1996,KEN,4f2,Rehlingen (GER),09 JUN 2019,1129
62,10920,2:01.87,Malika AKKAOUI,25 DEC 1987,MAR,8,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019,1129
63,10920,2:01.87,Christina HERING,09 OCT 1994,GER,2,Napoli (ITA),10 JUL 2019,1129
64,10920,2:01.87,Laurence CÔTÉ,09 FEB 1991,CAN,4,"Memphis, TN (USA)",10 AUG 2019,1129
65,10920,2:01.87,Flavia Maria DE LIMA,01 JUL 1993,BRA,1,"COTP Stadium, São Paulo (BRA)",25 JUN 2021,1129
66,10920,2:01.87,Bianka BARTHA-KÉRI,19 APR 1994,HUN,1f2,"Gyulai István Atlétika Stadion, Debrecen (HUN)",27 JUN 2021,1129
67,10920,2:01.87,Danielle ARAGON,01 JUL 1994,USA,1f1,"Trabuco Hills HS, Mission Viejo, CA (USA)",18 JUL 2021,1129
68,10920,2:01.87,Joanna JÓŹWIK,30 JAN 1991,POL,3h3,"National Stadium, Tokyo (JPN)",30 JUL 2021,1129
69,10920,2:01.87,Sabrina SOUTHERLAND,18 DEC 1995,USA,9,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1129
70,10920,2:01.87,Angelika SARNA,01 OCT 1997,POL,3,"Centro Sportivo Fontanassa, Savona (ITA)",18 MAY 2022,1129
71,10920,2:01.87,Cinthia ANAIS,18 JAN 1988,FRA,2f1,"Stade Sesquieres, Toulouse (FRA)",26 MAY 2022,1129
72,10920,2:01.87,Anna WIELGOSZ,09 NOV 1993,POL,1f1,"Stade Delort, Marseille (FRA)",15 JUN 2022,1129
73,10920,2:01.87,Patricia SILVA,09 DEC 1999,POR,1,Ibiza (ESP),13 MAY 2023,1129
74,10975,2:01.88,Heather WRIGHT-BARRALET,16 SEP 1954,AUS,3,Stockholm (SWE),02 JUL 1984,1129
75,10975,2:01.88,Debbie MARSHALL-GRANT,05 AUG 1965,USA,3,Athina (GRE),03 SEP 1988,1129
76,10975,2:01.88,Gabriela SEDLÁKOVÁ,02 MAR 1968,TCH,1,Thessaloniki (GRE),16 SEP 1988,1129
77,10975,2:01.88,Lorraine BAKER,09 APR 1964,GBR,4,Belfast (GBR),17 JUL 1989,1129
78,10975,2:01.88,Yvonne MAI,22 AUG 1965,GDR,2,Macerata (ITA),05 SEP 1989,1129
79,10975,2:01.88,Yumei CHEN,01 SEP 1974,CHN,1,Tangshan (CHN),27 SEP 1991,1129
80,10975,2:01.88,Marjo VENÄLÄINEN,29 MAY 1971,FIN,6,Helsinki (FIN),29 JUN 1994,1129
81,10975,2:01.88,Olena BUZHENKO-SERGEYEVA,16 NOV 1972,UKR,6,"Stadio Olimpico, Roma (ITA)",14 JUL 1998,1129
82,10975,2:01.88,Claudia GESELL,18 DEC 1977,GER,1,Erfurt (GER),03 JUL 1999,1129
83,10975,2:01.88,Sandra TEIXEIRA,13 MAR 1978,POR,2,Namur (BEL),17 AUG 2001,1129
84,10975,2:01.88,Josiane DA SILVA TITO,08 AUG 1979,BRA,1,Sâo Caetano do Sul (BRA),31 MAY 2003,1129
85,10975,2:01.88,Diane CUMMINS,19 JAN 1974,CAN,6,Zürich (SUI),15 AUG 2003,1129
86,10975,2:01.88,Ewelina SĘTOWSKA-DRYK,05 MAR 1980,POL,2,Cuxhaven (GER),09 JUL 2005,1129
87,10975,2:01.88,Aneta LEMIESZ,17 JAN 1981,POL,5,"Wattenscheid, Bochum (GER)",12 AUG 2007,1129
88,10975,2:01.88,Brigita LANGERHOLC,23 JUL 1976,SLO,2,"Wattenscheid, Bochum (GER)",01 AUG 2008,1129
89,10975,2:01.88,Maggie VESSEY,23 DEC 1981,USA,9,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2009,1129
90,10975,2:01.88,Madeleine PAPE,24 FEB 1984,AUS,3,Daegu (KOR),19 MAY 2010,1129
91,10975,2:01.88,Morgan UCENY,10 MAR 1985,USA,2f2,"Los Angeles, CA (USA)",22 MAY 2010,1129
92,10975,2:01.88,Charlotte BEST,07 MAR 1985,GBR,5,"Crystal Palace, London (GBR)",13 AUG 2010,1129
93,10975,2:01.88,Yuliya KREVSUN,08 DEC 1980,UKR,3h2,"DS, Daegu (KOR)",01 SEP 2011,1129
94,10975,2:01.88,Rose Mary ALMANZA,13 JUL 1992,CUB,1,La Habana (CUB),27 MAY 2012,1129
95,10975,2:01.88,Lynsey SHARP,11 JUL 1990,GBR,1sf1,"Olympiastadion, Helsinki (FIN)",28 JUN 2012,1129
96,10975,2:01.88,Christina HERING,09 OCT 1994,GER,1f2,Oordegem (BEL),05 JUL 2014,1129
97,10975,2:01.88,Charlene LIPSEY,16 JUL 1991,USA,1f2,"Baton Rouge, LA (USA)",23 APR 2016,1129
98,10975,2:01.88,Gabriela GAJANOVÁ,12 OCT 1999,SVK,2,Šamorín (SVK),15 JUN 2019,1129
99,10975,2:01.88,Aleksandra GULYAYEVA,30 APR 1994,RUS,1h3,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",08 SEP 2020,1129
0,10975,2:01.88,Isabelle BOFFEY,13 APR 2000,GBR,1,"Mestský Stadion Sletište, Kladno (CZE)",16 SEP 2020,1129
1,10975,2:01.88,Abigail IVES,06 FEB 2004,GBR,2,"Alexander Stadium, Birmingham (GBR)",21 MAY 2022,1129
2,11003,2:01.89,Jozefína ČERCHLANOVÁ,29 MAR 1952,TCH,2,Ostrava (TCH),06 JUN 1976,1129
3,11003,2:01.89,Liz BARNES,03 AUG 1951,GBR,3,London (GBR),15 SEP 1978,1129
4,11003,2:01.89,Gabriela SEDLÁKOVÁ,02 MAR 1968,TCH,1,Bratislava (TCH),13 JUN 1987,1129
5,11003,2:01.89,Rosa COLORADO,13 MAY 1954,ESP,1,Barcelona (ESP),15 JUL 1987,1129
6,11003,2:01.89,Natalie THOUMAS,30 APR 1962,FRA,4,Nice (FRA),10 JUL 1988,1129
7,11003,2:01.89,Stella JONGMANS,17 MAY 1971,NED,7,Paris-St-Denis (FRA),10 JUN 1994,1129
8,11003,2:01.89,Stella JONGMANS,17 MAY 1971,NED,9,Zürich (SUI),12 AUG 1998,1129
9,11003,2:01.89,Anita BRÄGGER,06 OCT 1972,SUI,4h5,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1129
10,11003,2:01.89,Yuliya TARANOVA,15 FEB 1977,RUS,4,Tula (RUS),04 JUN 2000,1129
11,11003,2:01.89,Öznur DURSUN,24 OCT 1971,TUR,2,Kalamata (GRE),04 JUN 2000,1129
12,11003,2:01.89,Luciana de Paula MENDES,26 JUL 1971,BRA,1,Forbach (FRA),10 JUN 2000,1129
13,11003,2:01.89,Brigita LANGERHOLC,23 JUL 1976,SLO,2h2,"Olympic Stadium, Sydney (AUS)",22 SEP 2000,1129
14,11003,2:01.89,Yelena AFANASYEVA,01 MAR 1967,RUS,8,St-Denis (FRA),06 JUL 2001,1129
15,11003,2:01.89,Svetlana KANDEMIR,10 SEP 1970,RUS,3h2,Tula (RUS),14 JUL 2001,1129
16,11003,2:01.89,Aoife BYRNE,26 MAR 1981,IRL,3,Namur (BEL),17 AUG 2001,1129
17,11003,2:01.89,Tamara TVERDOSTUP,17 JUL 1979,UKR,2,Cottbus (GER),04 JUN 2003,1129
18,11003,2:01.89,Claudia GESELL,18 DEC 1977,GER,2,Dortmund (GER),15 JUN 2003,1129
19,11003,2:01.89,Janina GOLDFUSS,22 JUL 1983,GER,5,Zürich (SUI),06 AUG 2004,1129
20,11003,2:01.89,Laetitia VALDONADO,04 AUG 1977,FRA,4,"FBK Stadium, Hengelo (NED)",28 MAY 2006,1129
21,11003,2:01.89,Mihaela STĂNCESCU-NEACŞU,03 MAY 1979,ROU,2,Sotteville-lès-Rouen (FRA),02 JUL 2006,1129
22,11003,2:01.89,Fatimoh MUHAMMED,23 JAN 1984,NGR,4,"Sacramento, CA (USA)",09 JUN 2007,1129
23,11003,2:01.89,Mihaela STĂNCESCU-NEACŞU,03 MAY 1979,ROU,1,Bucureşti (ROU),06 JUN 2008,1129
24,11003,2:01.89,Mayte MARTÍNEZ,17 MAY 1976,ESP,2f1,Zaragoza (ESP),18 JUL 2009,1129
25,11003,2:01.89,Jemma SIMPSON,10 FEB 1984,GBR,2,"International Stadium, Gateshead (GBR)",31 AUG 2009,1129
26,11003,2:01.89,Jennifer MEADOWS,17 APR 1981,GBR,5f1,Rabat (MAR),05 JUN 2011,1129
27,11003,2:01.89,Tintu LUKA,26 APR 1989,IND,5h4,"DS, Daegu (KOR)",01 SEP 2011,1129
28,11003,2:01.89,Yelena KOBELEVA,12 JUN 1988,RUS,2h7,Cheboksary (RUS),03 JUL 2012,1129
29,11003,2:01.89,Emily DUDGEON,03 MAR 1993,GBR,1,Watford (GBR),18 JUN 2014,1129
30,11003,2:01.89,LaTavia THOMAS,17 DEC 1988,USA,3f1,"Los Angeles, CA (USA)",14 MAY 2015,1129
31,11003,2:01.89,Laura ROESLER,19 DEC 1991,USA,6,"Hayward Field, Eugene, OR (USA)",26 MAY 2017,1129
32,11003,2:01.89,Jenny SIMPSON,23 AUG 1986,USA,2f2,"Nashville, TN (USA)",10 JUN 2017,1129
33,11003,2:01.89,Noélie YARIGO,26 DEC 1985,BEN,2,Liège (BEL),19 JUL 2017,1129
34,11003,2:01.89,Diribe WELTEJI,13 MAY 2002,ETH,1sf2,"Ratinan Stadion, Tampere (FIN)",11 JUL 2018,1129
35,11003,2:01.89,Hannah SEGRAVE,14 APR 1995,GBR,1,"Columbia International University, Columbia, SC (USA)",29 AUG 2020,1129
36,11003,2:01.89,Michaela MEYER,04 JUL 1998,USA,1h2,"Paul Derr TF Facility, Raleigh, NC (USA)",14 MAY 2021,1129
37,11003,2:01.89,Prudence SEKGODISO,05 JAN 2002,RSA,1,"McArthur Stadium, Potchefstroom (RSA)",06 APR 2022,1129
38,11003,2:01.89,Adrianna TOPOLNICKA,04 JUL 1999,POL,6h1,"Olympiastadion, München (GER)",18 AUG 2022,1129
39,11040,2:01.90,Birgit BRUDEL,04 NOV 1961,GDR,2,Bydgoszcz (POL),18 AUG 1979,1128
40,11040,2:01.90,Joetta CLARK,01 AUG 1962,USA,5,Belfast (GBR),24 JUN 1985,1128
41,11040,2:01.90,Livia POCOVNICU,10 FEB 1963,ROU,1,Bucureşti (ROU),09 JUL 1989,1128
42,11040,2:01.90,Dawn GANDY,28 JUL 1965,GBR,5,Belfast (GBR),17 JUL 1989,1128
43,11040,2:01.90,Yekaterina PODKOPAYEVA,11 JUN 1952,URS,2,Budapest (HUN),08 AUG 1989,1128
44,11040,2:01.90,Shiny WILSON,08 MAY 1965,IND,4h1,"Estadio Olímpico, Barcelona (ESP)",31 JUL 1992,1128
45,11040,2:01.90,Olena BUZHENKO-SERGEYEVA,16 NOV 1972,UKR,1,Kyiv (UKR),18 MAY 1996,1128
46,11040,2:01.90,Suzy FAVOR HAMILTON,08 AUG 1968,USA,1,Vancouver (CAN),19 MAY 1997,1128
47,11040,2:01.90,Heike MEISSNER,29 JAN 1970,GER,2,Dresden (GER),20 JUN 1998,1128
48,11040,2:01.90,Nouria MÉRAH-BENIDA,19 OCT 1970,ALG,1,Algiers (ALG),08 JUN 2000,1128
49,11040,2:01.90,Kelly HOLMES,19 APR 1970,GBR,2sf1,"Commonwealth Stadium, Edmonton (CAN)",10 AUG 2001,1128
50,11040,2:01.90,Natalya KHRUSHCHELYOVA,20 MAY 1973,RUS,5,Oslo (NOR),27 JUN 2003,1128
51,11040,2:01.90,Tamara TVERDOSTUP,17 JUL 1979,UKR,8,Rieti (ITA),07 SEP 2003,1128
52,11040,2:01.90,Brigita LANGERHOLC,23 JUL 1976,SLO,7,Herakleion (GRE),04 JUL 2004,1128
53,11040,2:01.90,Aimee TETERIS,24 JUN 1979,CAN,2,"Palo Alto, CA (USA)",30 MAY 2005,1128
54,11040,2:01.90,Michelle BALLENTINE,31 AUG 1975,JAM,5,Villeneuve d'Ascq (FRA),12 JUN 2005,1128
55,11040,2:01.90,Natalya GORELOVA,18 APR 1973,RUS,3,Moskva (RUS),30 JUN 2005,1128
56,11040,2:01.90,Laetitia VALDONADO,04 AUG 1977,FRA,3sf3,"Olympiastadion, Helsinki (FIN)",07 AUG 2005,1128
57,11040,2:01.90,Jemma SIMPSON,10 FEB 1984,GBR,3,Zürich (SUI),19 AUG 2005,1128
58,11040,2:01.90,Marilyn OKORO,23 SEP 1984,GBR,3,Izmir (TUR),20 AUG 2005,1128
59,11040,2:01.90,Qing LIU,28 APR 1986,CHN,1,"Palo Alto, CA (USA)",30 APR 2006,1128
60,11040,2:01.90,Virginie FOUQUET,09 SEP 1975,FRA,1,Gent (BEL),16 JUL 2006,1128
61,11040,2:01.90,Tetyana PETLYUK,22 FEB 1982,UKR,2h2,"Ullevi Stadium, Göteborg (SWE)",07 AUG 2006,1128
62,11040,2:01.90,Marilyn OKORO,23 SEP 1984,GBR,1,Königs Wusterhausen (GER),01 SEP 2006,1128
63,11040,2:01.90,Victoria GRIFFITHS,09 OCT 1984,GBR,2,Manchester (GBR),09 JUN 2007,1128
64,11040,2:01.90,Hasna BENHASSI,01 JUN 1978,MAR,1,Vila Real de Santo António (POR),24 MAY 2008,1128
65,11040,2:01.90,Anna ROSTKOWSKA,26 JUL 1980,POL,1,Szczecin (POL),05 JUL 2008,1128
66,11040,2:01.90,Yeliz KURT,15 JAN 1984,TUR,5,Pescara (ITA),02 JUL 2009,1128
67,11040,2:01.90,Rosibel GARCÍA,13 FEB 1981,COL,3,Cuxhaven (GER),22 JUL 2009,1128
68,11040,2:01.90,Yuliya KREVSUN,08 DEC 1980,UKR,1,Bursa (TUR),06 JUN 2010,1128
69,11040,2:01.90,Ruriko KUBO,23 JAN 1989,JPN,3f1,Ninove (BEL),06 AUG 2011,1128
70,11040,2:01.90,Nataliya LUPU,04 NOV 1987,UKR,1h2,Yalta (UKR),13 JUN 2012,1128
71,11040,2:01.90,Jessica SMITH,11 OCT 1989,CAN,6sf3,"Olympic Stadium, London (GBR)",09 AUG 2012,1128
72,11040,2:01.90,Olha LYAKHOVA,18 MAR 1992,UKR,2,"Ratinan Stadion, Tampere (FIN)",12 JUL 2013,1128
73,11040,2:01.90,Mary KURIA,29 NOV 1987,KEN,9,"Stadio Guidobaldi, Rieti (ITA)",08 SEP 2013,1128
74,11040,2:01.90,Shelby HOULIHAN,08 FEB 1993,USA,4h4,"Sacramento, CA (USA)",26 JUN 2014,1128
75,11040,2:01.90,Winny CHEBET,20 DEC 1990,KEN,6sf3,"Estádio Olímpico, Rio de Janeiro (BRA)",18 AUG 2016,1128
76,11040,2:01.90,Lora STOREY,19 OCT 1989,AUS,2f1,Canberra (AUS),11 MAR 2017,1128
77,11040,2:01.90,Lovisa LINDH,09 JUL 1991,SWE,7,Bellinzona (SUI),18 JUL 2017,1128
78,11040,2:01.90,Anna SABAT,09 NOV 1993,POL,2,Gliwice (POL),10 JUN 2018,1128
79,11040,2:01.90,Gabriela GAJANOVÁ,12 OCT 1999,SVK,4,"Ratinan Stadion, Tampere (FIN)",12 JUL 2018,1128
80,11040,2:01.90,Georgia GRIFFITH,05 DEC 1996,AUS,2f1,Melbourne (AUS),21 MAR 2019,1128
81,11040,2:01.90,Madeleine KELLY,28 DEC 1995,CAN,1f11,Toronto (CAN),15 JUN 2019,1128
82,11040,2:01.90,Nia AKINS,07 JUL 1998,USA,4sf1,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1128
83,11040,2:01.90,Jazz SHUKLA,24 AUG 1998,CAN,3,"McLeod Stadium, Langley (CAN)",25 JUN 2022,1128
84,11040,2:01.90,Adrianna TOPOLNICKA,04 JUL 1999,POL,2,"Centro Sportivo Fontanassa, Savona (ITA)",24 MAY 2023,1128
85,11040,2:01.90,Sabrina SOUTHERLAND,18 DEC 1995,USA,4f2,"Alumni Stadium, Guelph (CAN)",21 JUN 2023,1128
86,11087,2:01.91,Elisabeth SCHACHT,05 MAY 1958,FRG,5,Helsinki (FIN),13 AUG 1977,1128
87,11087,2:01.91,Dörte BEHRENDT,12 JAN 1962,GDR,3,Praha (TCH),23 JUN 1983,1128
88,11087,2:01.91,Vera DODIKA,21 FEB 1960,URS,1,Tallinn (EST),28 JUN 1987,1128
89,11087,2:01.91,Julie JENKINS,12 AUG 1964,USA,1,"Walnut, CA (USA)",24 APR 1988,1128
90,11087,2:01.91,Gabriela Katharina LESCH,17 AUG 1964,FRG,1,Bratislava (TCH),08 JUN 1988,1128
91,11087,2:01.91,Maria Magnolia FIGUEIREDO,11 NOV 1963,BRA,2h4,"Gottlieb-Daimler Stadion, Stuttgart (GER)",14 AUG 1993,1128
92,11087,2:01.91,Maria AKRAKA,07 JUL 1966,SWE,3h2,"Olympiastadion, Helsinki (FIN)",07 AUG 1994,1128
93,11087,2:01.91,Tina PAULINO,07 JUL 1973,MOZ,8,"Olympiastadion, Berlin (GER)",01 SEP 1995,1128
94,11087,2:01.91,Meredith RAINEY-VALMON,15 OCT 1968,USA,2,"Eugene, OR (USA)",30 MAY 1999,1128
95,11087,2:01.91,Elisabetta ARTUSO,25 APR 1974,ITA,5,Torino (ITA),24 JUN 1999,1128
96,11087,2:01.91,Patricia DJATÉ-TAILLARD,03 JAN 1971,FRA,2,Villeneuve d'Ascq (FRA),17 JUN 2000,1128
97,11087,2:01.91,Anita BRÄGGER,06 OCT 1972,SUI,3,Linz (AUT),20 AUG 2001,1128
98,11087,2:01.91,Judit VARGA,16 APR 1976,HUN,1,Milano (ITA),05 JUN 2002,1128
99,11087,2:01.91,Akosua SERWAH,03 JAN 1981,GHA,1,Arnhem (NED),25 JUN 2003,1128
0,11087,2:01.91,Agnes SAMARIA,11 AUG 1972,NAM,7,San Sebastián (ESP),10 AUG 2003,1128
1,11087,2:01.91,Natalya LAVSHUK,22 FEB 1980,RUS,3sf1,Tula (RUS),30 JUL 2004,1128
2,11087,2:01.91,Aneita DENTON,09 JUN 1983,JAM,2,Kingston (JAM),26 JUN 2005,1128
3,11087,2:01.91,Hazel CLARK,03 OCT 1977,USA,1h1,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1128
4,11087,2:01.91,Ewelina SĘTOWSKA-DRYK,05 MAR 1980,POL,2,Kalamata (GRE),03 JUN 2006,1128
5,11087,2:01.91,Maria Carmo TAVARES,27 APR 1974,POR,6h6,"National Stadium, Beijing (CHN)",15 AUG 2008,1128
6,11087,2:01.91,Daniela REINA,15 MAY 1981,ITA,3,Torino (ITA),04 JUN 2009,1128
7,11087,2:01.91,Madeleine PAPE,24 FEB 1984,AUS,1,Beograd (SRB),09 JUL 2009,1128
8,11087,2:01.91,Agnieszka SOWIŃSKA-LESZCZYNSKA,25 OCT 1987,POL,2h2,"S. Darius & S. Girėnas Stadium, Kaunas (LTU)",16 JUL 2009,1128
9,11087,2:01.91,Sylwia EJDYS,15 JUL 1984,POL,1,Cottbus (GER),08 AUG 2009,1128
10,11087,2:01.91,Nataliya LUPU,04 NOV 1987,UKR,1h1,Yalta (UKR),30 MAY 2011,1128
11,11087,2:01.91,Tereza ČAPKOVÁ,24 JUL 1987,CZE,6,"Stadion Juliska, Praha (CZE)",13 JUN 2011,1128
12,11087,2:01.91,Neisha BERNARD-THOMAS,21 JAN 1981,GRN,5f1,"Los Angeles, CA (USA)",18 MAY 2012,1128
13,11087,2:01.91,Teodora KOLAROVA,29 MAY 1981,BUL,2,Istanbul (TUR),09 JUN 2012,1128
14,11087,2:01.91,Oksana ZBROZHEK,12 JAN 1978,RUS,3h3,Cheboksary (RUS),03 JUL 2012,1128
15,11087,2:01.91,Phoebe WRIGHT,30 AUG 1988,USA,2,Cork (IRL),02 JUL 2013,1128
16,11087,2:01.91,Melissa BISHOP-NRIAGU,05 AUG 1988,CAN,6h4,"Luzhniki Stadion, Moskva (RUS)",15 AUG 2013,1128
17,11087,2:01.91,Winny CHEBET,20 DEC 1990,KEN,5,Amsterdam (NED),31 AUG 2013,1128
18,11087,2:01.91,Winnie NANYONDO,23 AUG 1993,UGA,4f2,Oordegem (BEL),31 MAY 2014,1128
19,11087,2:01.91,Phoebe WRIGHT,30 AUG 1988,USA,1f1,Dublin (IRL),11 JUL 2014,1128
20,11087,2:01.91,Jess JUDD,07 JAN 1995,GBR,4,"Hampden Park, Glasgow (GBR)",01 AUG 2014,1128
21,11087,2:01.91,Hanna GREEN,16 OCT 1994,USA,5sf1,"Hayward Field, Eugene, OR (USA)",26 JUN 2015,1128
22,11087,2:01.91,Renée EYKENS,08 JUN 1996,BEL,4f1,Oordegem (BEL),29 MAY 2016,1128
23,11087,2:01.91,Marta ZENONI,09 MAR 1999,ITA,10,Bellinzona (SUI),06 JUN 2016,1128
24,11087,2:01.91,Anastasiya RYEMYEN,20 APR 1993,UKR,7sf2,"Olympisch Stadion, Amsterdam (NED)",07 JUL 2016,1128
25,11087,2:01.91,Joanna JÓŹWIK,30 JAN 1991,POL,5sf3,"Olympic Stadium, London (GBR)",11 AUG 2017,1128
26,11087,2:01.91,Charlene LIPSEY,16 JUL 1991,USA,2f1,"Philadelphia, PA (USA)",13 APR 2018,1128
27,11087,2:01.91,Esther GUERRERO,07 FEB 1990,ESP,2f1,Oordegem (BEL),26 MAY 2018,1128
28,11087,2:01.91,Yuneysi SANTIUSTI,24 DEC 1984,ITA,5f1,Huelva (ESP),08 JUN 2018,1128
29,11087,2:01.91,Adelle TRACEY,27 MAY 1993,GBR,1h2,"Olympiastadion, Berlin (GER)",07 AUG 2018,1128
30,11087,2:01.91,Renée EYKENS,08 JUN 1996,BEL,4,"Boudewijnstadion, Bruxelles (BEL)",31 AUG 2018,1128
31,11087,2:01.91,Síofra CLÉIRIGH BÜTTNER,21 JUL 1995,IRL,3f2,Guelph (CAN),07 JUN 2019,1128
32,11087,2:01.91,Svetlana ULOGA,23 NOV 1986,RUS,2,Moskva (RUS),11 JUN 2019,1128
33,11087,2:01.91,Diana MEZULIÁNÍKOVÁ,10 APR 1992,CZE,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",12 JUN 2019,1128
34,11087,2:01.91,Lindsey BUTTERWORTH,27 SEP 1992,CAN,1,"Stade Richard-Garneau, Sainte-Therese (CAN)",08 AUG 2020,1128
35,11087,2:01.91,Claire SEYMOUR,,USA,4,"Hayward Field, Eugene, OR (USA)",12 JUN 2021,1128
36,11087,2:01.91,Madeleine KELLY,28 DEC 1995,CAN,2f1,Guelph (CAN),16 JUN 2021,1128
37,11087,2:01.91,Chanelle PRICE,22 AUG 1990,USA,7,"Stade Raymond Petit, Tomblaine (FRA)",05 JUL 2021,1128
38,11087,2:01.91,Valentina ROSAMILIA,27 JAN 2003,SUI,8,"Stadio Comunale, Bellinzona (SUI)",14 SEP 2021,1128
39,11087,2:01.91,Ellie BAKER,03 JUN 1998,GBR,3,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",03 JUN 2022,1128
40,11087,2:01.91,Chrisann GORDON-POWELL,18 SEP 1994,JAM,5h5,"Hayward Field, Eugene, OR (USA)",21 JUL 2022,1128
41,11142,2:01.92,Gisela ELLENBERGER,12 JUL 1950,FRG,4h3,"Olympiastadion, München (GER)",31 AUG 1972,1128
42,11142,2:01.92,Beate LIEBICH,21 FEB 1958,GDR,1,Erfurt (GER),26 MAY 1977,1128
43,11142,2:01.92,Jill MCCABE,05 SEP 1962,SWE,6sf1,"Olympiastadion, Helsinki (FIN)",08 AUG 1983,1128
44,11142,2:01.92,Sabine ZWIENER,05 DEC 1967,FRG,2,Bratislava (TCH),08 JUN 1988,1128
45,11142,2:01.92,Maria AKRAKA,07 JUL 1966,SWE,2,Stockholm (SWE),04 AUG 1988,1128
46,11142,2:01.92,Ellen VAN LANGEN,09 FEB 1966,NED,1,Dublin (IRL),05 AUG 1989,1128
47,11142,2:01.92,Ellen VAN LANGEN,09 FEB 1966,NED,2,Bern (SUI),06 SEP 1989,1128
48,11142,2:01.92,Gabriella DORIO,26 JUN 1957,ITA,10,Roma (ITA),17 JUL 1991,1128
49,11142,2:01.92,Claudine WILLIAMS,08 JAN 1976,JAM,1,"Edwardsville, IL (USA)",16 MAY 1998,1128
50,11142,2:01.92,Diane MODAHL-EDWARDS,17 JUN 1966,GBR,4,Helsinki (FIN),13 JUN 1998,1128
51,11142,2:01.92,Brigitte MÜHLBACHER,05 DEC 1975,AUT,4,Malles Venosta (ITA),26 JUL 1998,1128
52,11142,2:01.92,Lwisa MSYANI JOHN,18 MAY 1980,TAN,7,Kuala Lumpur (MAS),19 SEP 1998,1128
53,11142,2:01.92,Lwisa MSYANI JOHN,18 MAY 1980,TAN,6sf1,"La Cartuja, Sevilla (ESP)",22 AUG 1999,1128
54,11142,2:01.92,Nancy Jebet LANGAT,22 AUG 1981,KEN,2,Rovereto (ITA),30 AUG 2000,1128
55,11142,2:01.92,Nicole TETER,08 NOV 1973,USA,1,"Palo Alto, CA (USA)",09 JUN 2001,1128
56,11142,2:01.92,Tanya BLAKE,16 JAN 1971,GBR,4,"Portland, OR (USA)",18 MAY 2002,1128
57,11142,2:01.92,Brigita LANGERHOLC,23 JUL 1976,SLO,8,London (GBR),23 AUG 2002,1128
